ruta,carpeta,archivo,variedad,clase,hoja_id,estado,px_grad_sesion,n_marcas,px_grad,nitidez,ancho_cinta_px,largo_hoja_px,ancho_hoja_px,largo_anchos_cinta,ancho_anchos_cinta,largo_grad,ancho_grad,ancho_trabajo,alto_trabajo
Connecticut/XR_DERECHO_CNT/20260824_160328593_iOS.heic,Connecticut/XR_DERECHO_CNT,20260824_160328593_iOS.heic,connecticut,xr_der,hoja_0405,sin_cinta,50.0,0,,,,,,,,,,1350,1800
Connecticut/XR_DERECHO_CNT/20260824_160355608_iOS.heic,Connecticut/XR_DERECHO_CNT,20260824_160355608_iOS.heic,connecticut,xr_der,hoja_0406,ok,50.0,19,109.5,0.241,92.0,1440,1694,,,28.8,33.88,1350,1800
Connecticut/XR_DERECHO_CNT/20260824_160425464_iOS.heic,Connecticut/XR_DERECHO_CNT,20260824_160425464_iOS.heic,connecticut,xr_der,hoja_0407,ok,50.0,7,55.5,0.419,106.0,1446,1636,,,28.92,32.72,1350,1800
Connecticut/XR_DERECHO_CNT/20260824_160450799_iOS.heic,Connecticut/XR_DERECHO_CNT,20260824_160450799_iOS.heic,connecticut,xr_der,hoja_0408,ok,50.0,24,55.5,0.248,96.0,1457,1573,,,29.14,31.46,1350,1800
Connecticut/XR_DERECHO_CNT/20260824_160531288_iOS.heic,Connecticut/XR_DERECHO_CNT,20260824_160531288_iOS.heic,connecticut,xr_der,hoja_0409,ok,50.0,24,87.0,0.178,90.0,1405,1833,,,28.1,36.66,1350,1800
Connecticut/XR_DERECHO_CNT/20260824_160559286_iOS.heic,Connecticut/XR_DERECHO_CNT,20260824_160559286_iOS.heic,connecticut,xr_der,hoja_0410,ok,50.0,12,53.5,0.323,94.0,1488,1744,,,29.76,34.88,1350,1800
Connecticut/XR_DERECHO_CNT/20260824_160601953_iOS.heic,Connecticut/XR_DERECHO_CNT,20260824_160601953_iOS.heic,connecticut,xr_der,hoja_0410,sin_cinta,50.0,0,,,,,,,,,,1350,1800
Connecticut/XR_DERECHO_CNT/20260824_160642389_iOS.heic,Connecticut/XR_DERECHO_CNT,20260824_160642389_iOS.heic,connecticut,xr_der,hoja_0411,ok,50.0,19,50.5,0.206,92.0,1518,1666,,,30.36,33.32,1350,1800
Connecticut/XR_DERECHO_CNT/20260824_160716404_iOS.heic,Connecticut/XR_DERECHO_CNT,20260824_160716404_iOS.heic,connecticut,xr_der,hoja_0412,ok,50.0,15,112.5,0.213,95.0,1390,1763,,,27.8,35.26,1350,1800
Connecticut/XR_DERECHO_CNT/20260824_160741022_iOS.heic,Connecticut/XR_DERECHO_CNT,20260824_160741022_iOS.heic,connecticut,xr_der,hoja_0413,ok,50.0,16,110.5,0.253,94.0,1459,1555,,,29.18,31.1,1350,1800
Connecticut/XR_DERECHO_CNT/20260824_160813953_iOS.heic,Connecticut/XR_DERECHO_CNT,20260824_160813953_iOS.heic,connecticut,xr_der,hoja_0414,ok,50.0,19,114.5,0.235,88.0,1490,1648,,,29.8,32.96,1350,1800
Connecticut/XR_DERECHO_CNT/20260824_160817251_iOS.heic,Connecticut/XR_DERECHO_CNT,20260824_160817251_iOS.heic,connecticut,xr_der,hoja_0414,ok,50.0,10,57.5,0.257,159.0,1933,1533,,,38.66,30.66,1350,1800
Connecticut/XR_DERECHO_CNT/20260824_160840125_iOS.heic,Connecticut/XR_DERECHO_CNT,20260824_160840125_iOS.heic,connecticut,xr_der,hoja_0415,ok,50.0,16,51.5,0.348,89.0,1465,1650,,,29.3,33.0,1350,1800
Connecticut/XR_DERECHO_CNT/20260824_160906214_iOS.heic,Connecticut/XR_DERECHO_CNT,20260824_160906214_iOS.heic,connecticut,xr_der,hoja_0416,ok,50.0,13,99.5,0.427,107.0,1455,1667,,,29.1,33.34,1350,1800
Connecticut/XR_DERECHO_CNT/20260824_160924651_iOS.heic,Connecticut/XR_DERECHO_CNT,20260824_160924651_iOS.heic,connecticut,xr_der,hoja_0417,ok,50.0,17,110.5,0.233,109.0,1411,1619,,,28.22,32.38,1350,1800
Connecticut/XR_DERECHO_CNT/20260824_160955280_iOS.heic,Connecticut/XR_DERECHO_CNT,20260824_160955280_iOS.heic,connecticut,xr_der,hoja_0418,ok,50.0,18,50.0,0.3,88.0,1493,1770,,,29.86,35.4,1350,1800
Connecticut/XR_DERECHO_CNT/20260824_160959125_iOS.heic,Connecticut/XR_DERECHO_CNT,20260824_160959125_iOS.heic,connecticut,xr_der,hoja_0418,ok,50.0,17,59.5,0.211,152.0,1878,1462,,,37.56,29.24,1350,1800
Connecticut/XR_DERECHO_CNT/20260824_161034880_iOS.heic,Connecticut/XR_DERECHO_CNT,20260824_161034880_iOS.heic,connecticut,xr_der,hoja_0419,ok,50.0,16,51.5,0.391,88.0,1435,1848,,,28.7,36.96,1350,1800
Connecticut/XR_DERECHO_CNT/20260824_161038448_iOS.heic,Connecticut/XR_DERECHO_CNT,20260824_161038448_iOS.heic,connecticut,xr_der,hoja_0419,ok,50.0,21,78.0,0.225,122.0,1857,1439,,,37.14,28.78,1350,1800
Connecticut/XR_DERECHO_CNT/20260824_161102434_iOS.heic,Connecticut/XR_DERECHO_CNT,20260824_161102434_iOS.heic,connecticut,xr_der,hoja_0420,ok,50.0,14,51.5,0.312,96.0,1455,1622,,,29.1,32.44,1350,1800
Connecticut/XR_DERECHO_CNT/20260824_161131782_iOS.heic,Connecticut/XR_DERECHO_CNT,20260824_161131782_iOS.heic,connecticut,xr_der,hoja_0421,ok,50.0,10,54.5,0.476,98.0,1462,1831,,,29.24,36.62,1350,1800
Habano/1-2 Banda/20260828_194619377_iOS.heic,Habano/1-2 Banda,20260828_194619377_iOS.heic,habano,media_banda,hoja_0422,ok,200.0,21,165.5,0.264,84.0,1676,1837,,,8.38,9.19,1350,1800
Habano/1-2 Banda/20260828_194629151_iOS.heic,Habano/1-2 Banda,20260828_194629151_iOS.heic,habano,media_banda,hoja_0422,ok,200.0,27,187.0,0.189,81.0,1681,1798,,,8.4,8.99,1350,1800
Habano/1-2 Banda/20260828_194638477_iOS.heic,Habano/1-2 Banda,20260828_194638477_iOS.heic,habano,media_banda,hoja_0422,ok,200.0,27,183.0,0.204,79.0,1658,1691,,,8.29,8.46,1350,1800
Habano/1-2 Banda/20260828_194649205_iOS.heic,Habano/1-2 Banda,20260828_194649205_iOS.heic,habano,media_banda,hoja_0423,dudosa,200.0,18,91.0,0.144,88.0,1456,1654,,,7.28,8.27,1350,1800
Habano/1-2 Banda/20260828_194659011_iOS.heic,Habano/1-2 Banda,20260828_194659011_iOS.heic,habano,media_banda,hoja_0423,ok,200.0,22,192.0,0.229,83.0,1621,1592,,,8.11,7.96,1350,1800
Habano/1-2 Banda/20260828_194715930_iOS.heic,Habano/1-2 Banda,20260828_194715930_iOS.heic,habano,media_banda,hoja_0424,ok,200.0,25,169.5,0.182,82.0,1621,1555,,,8.11,7.78,1350,1800
Habano/1-2 Banda/20260828_194726966_iOS.heic,Habano/1-2 Banda,20260828_194726966_iOS.heic,habano,media_banda,hoja_0425,ok,200.0,22,170.5,0.208,85.0,1589,1859,,,7.95,9.29,1350,1800
Habano/1-2 Banda/20260828_194736361_iOS.heic,Habano/1-2 Banda,20260828_194736361_iOS.heic,habano,media_banda,hoja_0425,ok,200.0,22,191.5,0.269,82.0,1613,1471,,,8.06,7.36,1350,1800
Habano/1-2 Banda/20260828_194746860_iOS.heic,Habano/1-2 Banda,20260828_194746860_iOS.heic,habano,media_banda,hoja_0426,ok,200.0,19,176.5,0.245,88.0,1626,1637,,,8.13,8.19,1350,1800
Habano/1-2 Banda/20260828_194759612_iOS.heic,Habano/1-2 Banda,20260828_194759612_iOS.heic,habano,media_banda,hoja_0427,ok,200.0,24,194.0,0.15,84.0,1460,1667,,,7.3,8.34,1350,1800
Habano/1-2 Banda/20260828_194813080_iOS.heic,Habano/1-2 Banda,20260828_194813080_iOS.heic,habano,media_banda,hoja_0428,ok,200.0,23,168.5,0.189,83.0,1617,1948,,,8.09,9.74,1350,1800
Habano/1-2 Banda/20260828_194828464_iOS.heic,Habano/1-2 Banda,20260828_194828464_iOS.heic,habano,media_banda,hoja_0429,ok,200.0,27,185.5,0.21,79.0,1652,1712,,,8.26,8.56,1350,1800
Habano/1-2 Banda/20260828_194848164_iOS.heic,Habano/1-2 Banda,20260828_194848164_iOS.heic,habano,media_banda,hoja_0430,ok,200.0,21,188.0,0.272,91.0,1618,2014,,,8.09,10.07,1350,1800
Habano/1-2 Banda/20260828_194859241_iOS.heic,Habano/1-2 Banda,20260828_194859241_iOS.heic,habano,media_banda,hoja_0431,ok,200.0,20,178.5,0.201,86.0,1632,1726,,,8.16,8.63,1350,1800
Habano/1-2 Banda/20260828_194912053_iOS.heic,Habano/1-2 Banda,20260828_194912053_iOS.heic,habano,media_banda,hoja_0432,ok,200.0,25,172.5,0.179,85.0,1502,1905,,,7.51,9.53,1350,1800
Habano/1-2 Banda/20260828_194925860_iOS.heic,Habano/1-2 Banda,20260828_194925860_iOS.heic,habano,media_banda,hoja_0433,ok,200.0,26,181.5,0.256,81.0,1498,1702,,,7.49,8.51,1350,1800
Habano/1-2 Banda/20260828_194936881_iOS.heic,Habano/1-2 Banda,20260828_194936881_iOS.heic,habano,media_banda,hoja_0434,dudosa,200.0,24,170.0,0.139,83.0,1560,1929,,,7.8,9.64,1350,1800
Habano/1-2 Banda/20260828_194953540_iOS.heic,Habano/1-2 Banda,20260828_194953540_iOS.heic,habano,media_banda,hoja_0435,ok,200.0,24,164.0,0.201,83.0,1519,1520,,,7.59,7.6,1350,1800
Habano/1-2 Banda/20260828_195005040_iOS.heic,Habano/1-2 Banda,20260828_195005040_iOS.heic,habano,media_banda,hoja_0436,ok,200.0,20,190.0,0.198,94.0,1496,1772,,,7.48,8.86,1350,1800
Habano/1-2 Banda/20260828_195023826_iOS.heic,Habano/1-2 Banda,20260828_195023826_iOS.heic,habano,media_banda,hoja_0437,ok,200.0,23,200.0,0.196,85.0,1590,1584,,,7.95,7.92,1350,1800
Habano/1-2 Banda/20260828_195034282_iOS.heic,Habano/1-2 Banda,20260828_195034282_iOS.heic,habano,media_banda,hoja_0438,ok,200.0,22,200.0,0.252,87.0,1488,1622,,,7.44,8.11,1350,1800
Habano/1-2 Banda/20260828_195107514_iOS.heic,Habano/1-2 Banda,20260828_195107514_iOS.heic,habano,media_banda,hoja_0439,ok,200.0,26,174.0,0.241,77.0,1621,1681,,,8.11,8.4,1350,1800
Habano/1-2 Banda/20260828_195118434_iOS.heic,Habano/1-2 Banda,20260828_195118434_iOS.heic,habano,media_banda,hoja_0440,ok,200.0,21,200.0,0.249,87.0,1477,1563,,,7.38,7.82,1350,1800
Habano/1-2 Banda/20260828_195130510_iOS.heic,Habano/1-2 Banda,20260828_195130510_iOS.heic,habano,media_banda,hoja_0441,ok,200.0,20,200.0,0.284,88.0,1646,1897,,,8.23,9.48,1350,1800
Habano/1-2 Banda/20260828_195144538_iOS.heic,Habano/1-2 Banda,20260828_195144538_iOS.heic,habano,media_banda,hoja_0442,ok,200.0,23,192.5,0.228,84.0,1568,1822,,,7.84,9.11,1350,1800
Habano/1-2 Banda/20260828_195157074_iOS.heic,Habano/1-2 Banda,20260828_195157074_iOS.heic,habano,media_banda,hoja_0443,ok,200.0,23,168.0,0.153,82.0,1637,1813,,,8.19,9.06,1350,1800
Habano/1-2 Banda/20260828_195211409_iOS.heic,Habano/1-2 Banda,20260828_195211409_iOS.heic,habano,media_banda,hoja_0444,ok,200.0,18,116.0,0.153,91.0,1645,1657,,,8.22,8.29,1350,1800
Habano/1-2 Banda/20260828_195223445_iOS.heic,Habano/1-2 Banda,20260828_195223445_iOS.heic,habano,media_banda,hoja_0445,ok,200.0,22,200.0,0.229,90.0,1700,1799,,,8.5,8.99,1350,1800
Habano/1-2 Banda/20260828_195236492_iOS.heic,Habano/1-2 Banda,20260828_195236492_iOS.heic,habano,media_banda,hoja_0446,ok,200.0,23,199.0,0.176,87.0,1522,1702,,,7.61,8.51,1350,1800
Habano/1-2 Banda/20260828_195253388_iOS.heic,Habano/1-2 Banda,20260828_195253388_iOS.heic,habano,media_banda,hoja_0447,ok,200.0,16,91.0,0.154,96.0,1491,1635,,,7.46,8.18,1350,1800
Habano/1-2 Banda/20260828_195306145_iOS.heic,Habano/1-2 Banda,20260828_195306145_iOS.heic,habano,media_banda,hoja_0448,ok,200.0,19,180.5,0.235,93.0,1490,1698,,,7.45,8.49,1350,1800
Habano/1-2 Banda/20260828_195320657_iOS.heic,Habano/1-2 Banda,20260828_195320657_iOS.heic,habano,media_banda,hoja_0449,ok,200.0,22,200.0,0.234,89.0,1646,1771,,,8.23,8.86,1350,1800
Habano/1-2 Banda/20260828_195335712_iOS.heic,Habano/1-2 Banda,20260828_195335712_iOS.heic,habano,media_banda,hoja_0450,ok,200.0,23,168.0,0.206,88.0,1555,1654,,,7.78,8.27,1350,1800
Habano/1-2 Banda/20260828_195349533_iOS.heic,Habano/1-2 Banda,20260828_195349533_iOS.heic,habano,media_banda,hoja_0451,ok,200.0,20,199.0,0.291,85.0,1843,1800,,,9.21,9.0,1350,1800
Habano/1-2 Banda/20260828_195401581_iOS.heic,Habano/1-2 Banda,20260828_195401581_iOS.heic,habano,media_banda,hoja_0452,ok,200.0,21,200.0,0.301,88.0,2034,1918,,,10.17,9.59,1350,1800
Habano/1-2 Banda/20260828_195416051_iOS.heic,Habano/1-2 Banda,20260828_195416051_iOS.heic,habano,media_banda,hoja_0453,ok,200.0,21,200.0,0.262,90.0,1493,1743,,,7.46,8.71,1350,1800
Habano/1-2 Banda/20260828_195433148_iOS.heic,Habano/1-2 Banda,20260828_195433148_iOS.heic,habano,media_banda,hoja_0454,dudosa,200.0,24,168.5,0.142,83.0,1497,1562,,,7.49,7.81,1350,1800
Habano/1-2 Banda/20260828_195447077_iOS.heic,Habano/1-2 Banda,20260828_195447077_iOS.heic,habano,media_banda,hoja_0455,ok,200.0,21,198.5,0.299,86.0,1523,1631,,,7.62,8.15,1350,1800
Habano/1-2 Banda/20260828_195501917_iOS.heic,Habano/1-2 Banda,20260828_195501917_iOS.heic,habano,media_banda,hoja_0456,ok,200.0,23,167.5,0.223,83.0,1577,1660,,,7.88,8.3,1350,1800
Habano/1-2 Banda/20260828_195526102_iOS.heic,Habano/1-2 Banda,20260828_195526102_iOS.heic,habano,media_banda,hoja_0457,ok,200.0,26,168.5,0.201,80.0,1719,1837,,,8.6,9.19,1350,1800
Habano/1-2 Banda/20260828_195541448_iOS.heic,Habano/1-2 Banda,20260828_195541448_iOS.heic,habano,media_banda,hoja_0458,dudosa,200.0,24,175.0,0.142,86.0,1486,1700,,,7.43,8.5,1350,1800
Habano/1-2 Banda/20260828_195556005_iOS.heic,Habano/1-2 Banda,20260828_195556005_iOS.heic,habano,media_banda,hoja_0459,ok,200.0,21,184.5,0.212,89.0,1594,1778,,,7.97,8.89,1350,1800
Habano/1-2 Banda/20260828_195608245_iOS.heic,Habano/1-2 Banda,20260828_195608245_iOS.heic,habano,media_banda,hoja_0460,ok,200.0,25,164.5,0.214,85.0,1613,1886,,,8.06,9.43,1350,1800
Habano/1-2 Banda/20260828_195619679_iOS.heic,Habano/1-2 Banda,20260828_195619679_iOS.heic,habano,media_banda,hoja_0461,ok,200.0,23,172.0,0.189,84.0,1897,1780,,,9.48,8.9,1350,1800
Habano/1-2 Banda/20260828_195632965_iOS.heic,Habano/1-2 Banda,20260828_195632965_iOS.heic,habano,media_banda,hoja_0462,ok,200.0,19,200.0,0.323,87.0,1571,1673,,,7.86,8.37,1350,1800
Habano/1-2 Banda/20260828_195644999_iOS.heic,Habano/1-2 Banda,20260828_195644999_iOS.heic,habano,media_banda,hoja_0463,ok,200.0,23,196.5,0.294,86.0,1561,1613,,,7.8,8.06,1350,1800
Habano/1-2 Banda/20260828_195659936_iOS.heic,Habano/1-2 Banda,20260828_195659936_iOS.heic,habano,media_banda,hoja_0464,ok,200.0,22,171.5,0.209,83.0,1602,1697,,,8.01,8.48,1350,1800
Habano/1-2 Banda/20260828_195718228_iOS.heic,Habano/1-2 Banda,20260828_195718228_iOS.heic,habano,media_banda,hoja_0465,ok,200.0,21,196.0,0.313,85.0,1596,1841,,,7.98,9.21,1350,1800
Habano/1-2 Banda/20260828_195731437_iOS.heic,Habano/1-2 Banda,20260828_195731437_iOS.heic,habano,media_banda,hoja_0466,ok,200.0,21,200.0,0.217,90.0,1486,1701,,,7.43,8.51,1350,1800
Habano/1-2 Banda/20260828_195745047_iOS.heic,Habano/1-2 Banda,20260828_195745047_iOS.heic,habano,media_banda,hoja_0467,ok,200.0,29,186.0,0.247,83.0,1515,1663,,,7.58,8.31,1350,1800
Habano/1-2 Banda/20260828_195759201_iOS.heic,Habano/1-2 Banda,20260828_195759201_iOS.heic,habano,media_banda,hoja_0468,ok,200.0,25,168.5,0.161,83.0,1591,1729,,,7.96,8.64,1350,1800
Habano/1-2 Banda/20260828_195814041_iOS.heic,Habano/1-2 Banda,20260828_195814041_iOS.heic,habano,media_banda,hoja_0469,ok,200.0,22,172.5,0.209,86.0,1482,1682,,,7.41,8.41,1350,1800
Habano/1-2 Banda/20260828_195827633_iOS.heic,Habano/1-2 Banda,20260828_195827633_iOS.heic,habano,media_banda,hoja_0470,ok,200.0,21,168.5,0.199,86.0,1490,1720,,,7.45,8.6,1350,1800
Habano/1-2 Banda/20260828_195839590_iOS.heic,Habano/1-2 Banda,20260828_195839590_iOS.heic,habano,media_banda,hoja_0471,ok,200.0,19,194.5,0.217,87.0,1917,1865,,,9.59,9.32,1350,1800
Habano/1-2 Banda/20260828_195855662_iOS.heic,Habano/1-2 Banda,20260828_195855662_iOS.heic,habano,media_banda,hoja_0472,ok,200.0,21,200.0,0.281,90.0,1516,1741,,,7.58,8.71,1350,1800
Habano/1-2 Banda/20260828_195911228_iOS.heic,Habano/1-2 Banda,20260828_195911228_iOS.heic,habano,media_banda,hoja_0473,ok,200.0,20,184.5,0.273,89.0,1652,1808,,,8.26,9.04,1350,1800
Habano/1-2 Banda/20260828_195929915_iOS.heic,Habano/1-2 Banda,20260828_195929915_iOS.heic,habano,media_banda,hoja_0474,ok,200.0,20,183.0,0.274,89.0,1679,1865,,,8.39,9.32,1350,1800
Habano/1-2 Banda/20260828_195945324_iOS.heic,Habano/1-2 Banda,20260828_195945324_iOS.heic,habano,media_banda,hoja_0475,ok,200.0,19,186.0,0.173,91.0,1509,1612,,,7.54,8.06,1350,1800
Habano/1-2 Banda/20260828_195957911_iOS.heic,Habano/1-2 Banda,20260828_195957911_iOS.heic,habano,media_banda,hoja_0476,ok,200.0,20,190.0,0.202,93.0,1650,1760,,,8.25,8.8,1350,1800
Habano/1-2 Banda/20260828_200013704_iOS.heic,Habano/1-2 Banda,20260828_200013704_iOS.heic,habano,media_banda,hoja_0477,ok,200.0,25,182.5,0.235,81.0,1503,1536,,,7.51,7.68,1350,1800
Habano/1-2 Banda/20260828_200025952_iOS.heic,Habano/1-2 Banda,20260828_200025952_iOS.heic,habano,media_banda,hoja_0478,ok,200.0,24,181.0,0.245,88.0,1587,1666,,,7.93,8.33,1350,1800
Habano/1-2 Banda/20260828_200040550_iOS.heic,Habano/1-2 Banda,20260828_200040550_iOS.heic,habano,media_banda,hoja_0479,ok,200.0,21,200.0,0.226,84.0,2059,1871,,,10.29,9.36,1350,1800
Habano/1-2 Banda/20260828_200055825_iOS.heic,Habano/1-2 Banda,20260828_200055825_iOS.heic,habano,media_banda,hoja_0480,ok,200.0,25,187.5,0.231,85.0,1487,1754,,,7.43,8.77,1350,1800
Habano/1-2 Banda/20260828_200109357_iOS.heic,Habano/1-2 Banda,20260828_200109357_iOS.heic,habano,media_banda,hoja_0481,ok,200.0,23,197.0,0.259,87.0,1508,1505,,,7.54,7.53,1350,1800
Habano/1-2 Banda/20260828_200131371_iOS.heic,Habano/1-2 Banda,20260828_200131371_iOS.heic,habano,media_banda,hoja_0482,ok,200.0,23,198.5,0.26,87.0,1510,1608,,,7.55,8.04,1350,1800
Habano/1-2 Banda/20260828_200145452_iOS.heic,Habano/1-2 Banda,20260828_200145452_iOS.heic,habano,media_banda,hoja_0483,dudosa,200.0,22,197.0,0.148,83.0,1601,1797,,,8.01,8.98,1350,1800
Habano/1-2 Banda/20260828_200159733_iOS.heic,Habano/1-2 Banda,20260828_200159733_iOS.heic,habano,media_banda,hoja_0484,ok,200.0,25,186.5,0.228,82.0,1517,1751,,,7.58,8.76,1350,1800
Habano/1-2 Banda/20260828_200217108_iOS.heic,Habano/1-2 Banda,20260828_200217108_iOS.heic,habano,media_banda,hoja_0485,ok,200.0,26,165.5,0.183,81.0,1476,1659,,,7.38,8.29,1350,1800
Habano/1-2 Banda/20260828_200244798_iOS.heic,Habano/1-2 Banda,20260828_200244798_iOS.heic,habano,media_banda,hoja_0486,ok,200.0,25,178.5,0.223,80.0,1626,1683,,,8.13,8.41,1350,1800
Habano/1-2 Banda/20260828_200255198_iOS.heic,Habano/1-2 Banda,20260828_200255198_iOS.heic,habano,media_banda,hoja_0487,ok,200.0,18,178.0,0.305,90.0,1926,1582,,,9.63,7.91,1350,1800
Habano/1-2 Banda/20260828_200305956_iOS.heic,Habano/1-2 Banda,20260828_200305956_iOS.heic,habano,media_banda,hoja_0488,ok,200.0,23,193.0,0.296,85.0,1572,1962,,,7.86,9.81,1350,1800
Habano/1-2 Banda/20260828_200327929_iOS.heic,Habano/1-2 Banda,20260828_200327929_iOS.heic,habano,media_banda,hoja_0489,ok,200.0,21,198.0,0.273,86.0,1582,1654,,,7.91,8.27,1350,1800
Habano/1-2 Banda/20260828_200346624_iOS.heic,Habano/1-2 Banda,20260828_200346624_iOS.heic,habano,media_banda,hoja_0490,ok,200.0,23,200.0,0.274,86.0,1582,1588,,,7.91,7.94,1350,1800
Habano/1-2 Banda/20260828_200406131_iOS.heic,Habano/1-2 Banda,20260828_200406131_iOS.heic,habano,media_banda,hoja_0491,ok,200.0,26,159.5,0.163,77.0,1663,1698,,,8.31,8.49,1350,1800
Habano/1-2 Banda/20260828_200419895_iOS.heic,Habano/1-2 Banda,20260828_200419895_iOS.heic,habano,media_banda,hoja_0492,dudosa,200.0,24,170.0,0.139,83.0,1474,1587,,,7.37,7.93,1350,1800
Habano/1-2 Banda/20260828_200433318_iOS.heic,Habano/1-2 Banda,20260828_200433318_iOS.heic,habano,media_banda,hoja_0493,ok,200.0,19,107.0,0.181,89.0,1871,1876,,,9.36,9.38,1350,1800
Habano/1-2 Banda/20260828_200509376_iOS.heic,Habano/1-2 Banda,20260828_200509376_iOS.heic,habano,media_banda,hoja_0494,ok,200.0,21,200.0,0.243,85.0,1659,1723,,,8.29,8.62,1350,1800
Habano/1-2 Banda/20260828_200522714_iOS.heic,Habano/1-2 Banda,20260828_200522714_iOS.heic,habano,media_banda,hoja_0495,ok,200.0,22,169.0,0.211,83.0,1524,1716,,,7.62,8.58,1350,1800
Habano/1-2 Banda/20260828_200537175_iOS.heic,Habano/1-2 Banda,20260828_200537175_iOS.heic,habano,media_banda,hoja_0496,dudosa,200.0,24,174.5,0.142,86.0,1504,1619,,,7.52,8.1,1350,1800
Habano/1-2 Banda/20260828_200549217_iOS.heic,Habano/1-2 Banda,20260828_200549217_iOS.heic,habano,media_banda,hoja_0497,ok,200.0,23,178.5,0.181,81.0,1944,1935,,,9.72,9.68,1350,1800
Habano/1-2 Banda/20260828_200603139_iOS.heic,Habano/1-2 Banda,20260828_200603139_iOS.heic,habano,media_banda,hoja_0498,ok,200.0,22,199.0,0.266,82.0,2030,1868,,,10.15,9.34,1350,1800
Habano/1-2 Banda/20260828_200613713_iOS.heic,Habano/1-2 Banda,20260828_200613713_iOS.heic,habano,media_banda,hoja_0499,ok,200.0,21,200.0,0.22,87.0,1666,1797,,,8.33,8.98,1350,1800
Habano/1-2 Banda/20260828_200625561_iOS.heic,Habano/1-2 Banda,20260828_200625561_iOS.heic,habano,media_banda,hoja_0500,ok,200.0,19,104.0,0.172,88.0,1618,1600,,,8.09,8.0,1350,1800
Habano/1-2 Banda/20260828_200637622_iOS.heic,Habano/1-2 Banda,20260828_200637622_iOS.heic,habano,media_banda,hoja_0501,ok,200.0,19,94.5,0.174,90.0,1601,1967,,,8.01,9.84,1350,1800
Habano/1-2 Banda/20260828_200701174_iOS.heic,Habano/1-2 Banda,20260828_200701174_iOS.heic,habano,media_banda,hoja_0502,ok,200.0,30,157.5,0.213,77.0,1476,1553,,,7.38,7.76,1350,1800
Habano/1-2 Banda/20260828_200713135_iOS.heic,Habano/1-2 Banda,20260828_200713135_iOS.heic,habano,media_banda,hoja_0503,ok,200.0,21,200.0,0.238,84.0,1988,1722,,,9.94,8.61,1350,1800
Habano/1-2 Banda/20260828_200747106_iOS.heic,Habano/1-2 Banda,20260828_200747106_iOS.heic,habano,media_banda,hoja_0504,ok,200.0,22,200.0,0.241,82.0,1522,1636,,,7.61,8.18,1350,1800
Habano/1-2 Banda/20260828_200803369_iOS.heic,Habano/1-2 Banda,20260828_200803369_iOS.heic,habano,media_banda,hoja_0505,ok,200.0,28,175.0,0.185,76.0,1616,1793,,,8.08,8.96,1350,1800
Habano/1-2 Banda/20260828_200819416_iOS.heic,Habano/1-2 Banda,20260828_200819416_iOS.heic,habano,media_banda,hoja_0506,ok,200.0,24,200.0,0.263,89.0,1500,1644,,,7.5,8.22,1350,1800
Habano/1-2 Banda/20260828_200830122_iOS.heic,Habano/1-2 Banda,20260828_200830122_iOS.heic,habano,media_banda,hoja_0507,ok,200.0,22,200.0,0.192,91.0,1510,1673,,,7.55,8.37,1350,1800
Habano/1-2 Banda/20260828_200843375_iOS.heic,Habano/1-2 Banda,20260828_200843375_iOS.heic,habano,media_banda,hoja_0508,dudosa,200.0,25,191.5,0.147,84.0,1538,1737,,,7.69,8.69,1350,1800
Habano/1-2 Banda/20260828_200858933_iOS.heic,Habano/1-2 Banda,20260828_200858933_iOS.heic,habano,media_banda,hoja_0509,ok,200.0,22,200.0,0.232,88.0,1484,1746,,,7.42,8.73,1350,1800
Habano/Banda/20260828_184000703_iOS.heic,Habano/Banda,20260828_184000703_iOS.heic,habano,banda,hoja_0510,dudosa,200.0,19,94.0,0.149,89.0,1589,1518,,,7.95,7.59,1350,1800
Habano/Banda/20260828_184015697_iOS.heic,Habano/Banda,20260828_184015697_iOS.heic,habano,banda,hoja_0511,ok,200.0,26,171.5,0.207,81.0,1694,1773,,,8.47,8.87,1350,1800
Habano/Banda/20260828_184027210_iOS.heic,Habano/Banda,20260828_184027210_iOS.heic,habano,banda,hoja_0512,ok,200.0,21,200.0,0.222,88.0,1821,1800,,,9.11,9.0,1350,1800
Habano/Banda/20260828_184039481_iOS.heic,Habano/Banda,20260828_184039481_iOS.heic,habano,banda,hoja_0513,dudosa,200.0,24,168.0,0.134,80.0,1706,1817,,,8.53,9.09,1350,1800
Habano/Banda/20260828_184052393_iOS.heic,Habano/Banda,20260828_184052393_iOS.heic,habano,banda,hoja_0514,ok,200.0,21,186.5,0.221,89.0,1451,1840,,,7.25,9.2,1350,1800
Habano/Banda/20260828_184103897_iOS.heic,Habano/Banda,20260828_184103897_iOS.heic,habano,banda,hoja_0515,ok,200.0,22,197.0,0.248,86.0,1479,1764,,,7.39,8.82,1350,1800
Habano/Banda/20260828_184114288_iOS.heic,Habano/Banda,20260828_184114288_iOS.heic,habano,banda,hoja_0516,ok,200.0,17,181.0,0.208,87.0,1538,1713,,,7.69,8.56,1350,1800
Habano/Banda/20260828_184129975_iOS.heic,Habano/Banda,20260828_184129975_iOS.heic,habano,banda,hoja_0517,dudosa,200.0,24,170.0,0.119,83.0,1635,2072,,,8.18,10.36,1350,1800
