ruta,sud_frac,sud_n,sud_dens,sud_verdor_p95,sud_verdor_med
Connecticut/CAPA_CONNECTICUT/20260817_190100761_iOS.jpg,0.011825328546206609,92,165.23849122888944,1.3723963499069214,0.006697177886962891
Connecticut/CAPA_CONNECTICUT/20260817_190136228_iOS.jpg,0.012859971846443824,64,138.81568530484142,1.3119137287139893,0.0012259483337402344
Connecticut/CAPA_CONNECTICUT/20260817_190205475_iOS.jpg,0.017378562496680718,91,219.67623103180236,1.467943549156189,0.0010960102081298828
Connecticut/CAPA_CONNECTICUT/20260817_190230051_iOS.jpg,0.01210284421832053,65,162.26998230008962,1.3184638023376465,-0.009127140045166016
Connecticut/CAPA_CONNECTICUT/20260817_190248074_iOS.jpg,0.012723857817607178,120,175.2597495538179,1.4141384363174438,0.01673954725265503
Connecticut/CAPA_CONNECTICUT/20260817_190334750_iOS.jpg,0.021444318541777835,145,308.2607503279257,1.5407497882843018,-0.0021543502807617188
Connecticut/CAPA_CONNECTICUT/20260817_190352771_iOS.jpg,0.0077185354333171715,75,117.30297011120321,1.2086938619613647,-0.0025826692581176758
Connecticut/CAPA_CONNECTICUT/20260817_190430614_iOS.jpg,0.024526398385831184,114,255.5767290662482,1.5778230428695679,-0.005964517593383789
Connecticut/CAPA_CONNECTICUT/20260817_190457451_iOS.jpg,0.008170293066819715,61,91.64911310702513,1.0934638977050781,-0.0032282471656799316
Connecticut/CAPA_CONNECTICUT/20260817_190523469_iOS.jpg,0.005853405853405854,64,106.9420424259134,1.0786296129226685,-0.006822109222412109
Connecticut/CAPA_CONNECTICUT/20260817_190552969_iOS.jpg,0.004709801090662319,66,89.22126061530226,1.0417243242263794,-0.004395008087158203
Connecticut/CAPA_CONNECTICUT/20260817_190613770_iOS.jpg,0.036323077694797624,112,330.4780423897103,1.797038197517395,0.002068042755126953
Connecticut/CAPA_CONNECTICUT/20260817_190633972_iOS.jpg,0.010762057740692832,101,143.56991570598018,1.2602077722549438,-0.014816761016845703
Connecticut/CAPA_CONNECTICUT/20260817_190656223_iOS.jpg,0.006164709948367772,81,106.03981860645351,1.166523814201355,-0.002045273780822754
