ruta,carpeta,archivo,variedad,clase,hoja_id,pulg_por_px,n_verde,n_blanca,n_negra,area_verde_pulg2,area_blanca_pulg2,area_negra_pulg2,frac_verde,frac_blanca,frac_negra,verde_izq_pulg2,verde_der_pulg2,blanca_izq_pulg2,blanca_der_pulg2,negra_izq_pulg2,negra_der_pulg2,mancha_izq_pulg2,mancha_der_pulg2,asimetria_mancha,mayor_mancha_pulg2,mayor_mancha_tipo,mayor_mancha_zona
Connecticut/CAPA_CONNECTICUT/20260817_190613770_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_190613770_iOS.jpg,connecticut,capa,hoja_0208,0.022427,12,0,0,2.1568,0.0,0.0,0.04194,0.0,0.0,0.3365,1.7061,0.0,0.0,0.0,0.0,0.3365,1.7061,-0.6705,1.0568,verde,util_der
Connecticut/CAPA_CONNECTICUT/20260817_190633972_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_190633972_iOS.jpg,connecticut,capa,hoja_0209,0.022427,18,0,0,1.8907,0.0,0.0,0.01879,0.0,0.0,0.0,1.5351,0.0,0.0,0.0,0.0,0.0,1.5351,-1.0,0.5065,verde,util_der
Connecticut/CAPA_CONNECTICUT/20260817_190656223_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_190656223_iOS.jpg,connecticut,capa,hoja_0210,0.022427,27,0,0,4.1094,0.0,0.0,0.0379,0.0,0.0,0.9496,1.2137,0.0,0.0,0.0,0.0,0.9496,1.2137,-0.1221,0.508,verde,punta
Connecticut/CAPA_CONNECTICUT/20260817_190719393_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_190719393_iOS.jpg,connecticut,capa,hoja_0211,0.022427,4,0,0,0.8078,0.0,0.0,0.00861,0.0,0.0,0.6297,0.1781,0.0,0.0,0.0,0.0,0.6297,0.1781,0.5592,0.5256,verde,util_izq
Connecticut/CAPA_CONNECTICUT/20260817_190741954_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_190741954_iOS.jpg,connecticut,capa,hoja_0212,0.022427,5,0,0,0.4129,0.0,0.0,0.00388,0.0,0.0,0.1564,0.09,0.0,0.0,0.0,0.0,0.1564,0.09,0.2694,0.1564,verde,util_izq
Connecticut/CAPA_CONNECTICUT/20260817_190754956_iOS Copiar.jpg,Connecticut/CAPA_CONNECTICUT,20260817_190754956_iOS Copiar.jpg,connecticut,capa,hoja_0213,0.022427,10,0,0,3.5355,0.0,0.0,0.0171,0.0,0.0,2.9943,0.337,0.0,0.0,0.0,0.0,2.9943,0.337,0.7977,2.5124,verde,util_izq
Connecticut/CAPA_CONNECTICUT/20260817_190754956_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_190754956_iOS.jpg,connecticut,capa,hoja_0213,0.022427,10,0,0,3.2593,0.0,0.0,0.01524,0.0,0.0,2.6899,0.3546,0.0,0.0,0.0,0.0,2.6899,0.3546,0.7671,1.8273,verde,util_izq
Connecticut/CAPA_CONNECTICUT/20260817_190815027_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_190815027_iOS.jpg,connecticut,capa,hoja_0214,0.022427,9,0,0,3.4771,0.0,0.0,0.02971,0.0,0.0,0.168,3.0717,0.0,0.0,0.0,0.0,0.168,3.0717,-0.8963,2.7005,verde,util_der
Connecticut/CAPA_CONNECTICUT/20260817_190838085_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_190838085_iOS.jpg,connecticut,capa,hoja_0215,0.022427,8,0,0,2.2916,0.0,0.0,0.0308,0.0,0.0,0.0,1.5165,0.0,0.0,0.0,0.0,0.0,1.5165,-1.0,0.681,verde,util_der
Connecticut/CAPA_CONNECTICUT/20260817_190908919_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_190908919_iOS.jpg,connecticut,capa,hoja_0216,0.022427,18,0,0,2.1518,0.0,0.0,0.03942,0.0,0.0,0.5236,1.1362,0.0,0.0,0.0,0.0,0.5236,1.1362,-0.3691,0.428,verde,util_der
Connecticut/CAPA_CONNECTICUT/20260817_191116597_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_191116597_iOS.jpg,connecticut,capa,hoja_0217,0.022427,8,0,0,1.1946,0.0,0.0,0.01878,0.0,0.0,0.7515,0.1554,0.0,0.0,0.0,0.0,0.7515,0.1554,0.6572,0.424,verde,util_izq
Connecticut/CAPA_CONNECTICUT/20260817_191119510_iOS Copiar.jpg,Connecticut/CAPA_CONNECTICUT,20260817_191119510_iOS Copiar.jpg,connecticut,capa,hoja_0217,0.022427,18,1,0,5.7652,0.0498,0.0,0.03783,0.00033,0.0,0.8661,0.3466,0.0,0.0,0.0,0.0,0.8661,0.3466,0.4285,3.0722,verde,punta
Connecticut/CAPA_CONNECTICUT/20260817_191156597_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_191156597_iOS.jpg,connecticut,capa,hoja_0218,0.022427,19,0,0,3.037,0.0,0.0,0.04075,0.0,0.0,0.5729,0.3279,0.0,0.0,0.0,0.0,0.5729,0.3279,0.2719,0.6891,verde,base
Connecticut/CAPA_CONNECTICUT/20260817_191159657_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_191159657_iOS.jpg,connecticut,capa,hoja_0218,0.022427,28,0,0,5.4156,0.0,0.0,0.03778,0.0,0.0,3.8201,1.2363,0.0,0.0,0.0,0.0,3.8201,1.2363,0.511,1.4667,verde,util_izq
Connecticut/CAPA_CONNECTICUT/20260817_191225201_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_191225201_iOS.jpg,connecticut,capa,hoja_0219,0.022427,13,0,0,0.9758,0.0,0.0,0.01119,0.0,0.0,0.0961,0.2958,0.0,0.0,0.0,0.0,0.0961,0.2958,-0.5096,0.3169,verde,base
Connecticut/CAPA_CONNECTICUT/20260817_191302294_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_191302294_iOS.jpg,connecticut,capa,hoja_0220,0.022427,5,0,0,0.2218,0.0,0.0,0.00445,0.0,0.0,0.0,0.161,0.0,0.0,0.0,0.0,0.0,0.161,-1.0,0.0654,verde,util_der
Connecticut/CAPA_CONNECTICUT/20260817_191305536_iOS Copiar.jpg,Connecticut/CAPA_CONNECTICUT,20260817_191305536_iOS Copiar.jpg,connecticut,capa,hoja_0220,0.022427,22,0,0,1.9023,0.0,0.0,0.01162,0.0,0.0,0.0619,1.0739,0.0,0.0,0.0,0.0,0.0619,1.0739,-0.8911,0.4054,verde,vena
Connecticut/CAPA_CONNECTICUT/20260817_191335715_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_191335715_iOS.jpg,connecticut,capa,hoja_0221,0.022427,10,0,0,1.0563,0.0,0.0,0.01441,0.0,0.0,0.0332,0.8028,0.0,0.0,0.0,0.0,0.0332,0.8028,-0.9206,0.5759,verde,util_der
Connecticut/CAPA_CONNECTICUT/20260817_191340470_iOS Copiar.jpg,Connecticut/CAPA_CONNECTICUT,20260817_191340470_iOS Copiar.jpg,connecticut,capa,hoja_0221,0.022427,4,0,0,0.3295,0.0,0.0,0.00144,0.0,0.0,0.0,0.3295,0.0,0.0,0.0,0.0,0.0,0.3295,-1.0,0.1962,verde,util_der
Connecticut/CAPA_CONNECTICUT/20260817_191423088_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_191423088_iOS.jpg,connecticut,capa,hoja_0222,0.022427,5,0,0,0.5679,0.0,0.0,0.00645,0.0,0.0,0.0,0.498,0.0,0.0,0.0,0.0,0.0,0.498,-1.0,0.3194,verde,util_der
Connecticut/CAPA_CONNECTICUT/20260817_191456072_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_191456072_iOS.jpg,connecticut,capa,hoja_0223,0.022427,6,0,0,0.3174,0.0,0.0,0.00412,0.0,0.0,0.1594,0.1091,0.0,0.0,0.0,0.0,0.1594,0.1091,0.1873,0.1273,verde,util_izq
Connecticut/CAPA_CONNECTICUT/20260817_191500666_iOS Copiar.jpg,Connecticut/CAPA_CONNECTICUT,20260817_191500666_iOS Copiar.jpg,connecticut,capa,hoja_0223,0.022427,7,3,0,0.6529,0.2022,0.0,0.00272,0.00084,0.0,0.5432,0.0754,0.2022,0.0,0.0,0.0,0.7454,0.0754,0.8162,0.33,verde,util_izq
Connecticut/CAPA_CONNECTICUT/20260817_191529341_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_191529341_iOS.jpg,connecticut,capa,hoja_0224,0.022427,9,0,0,2.2981,0.0,0.0,0.03573,0.0,0.0,1.4637,0.1091,0.0,0.0,0.0,0.0,1.4637,0.1091,0.8612,1.3676,verde,util_izq
Connecticut/CAPA_CONNECTICUT/20260817_191533359_iOS Copiar.jpg,Connecticut/CAPA_CONNECTICUT,20260817_191533359_iOS Copiar.jpg,connecticut,capa,hoja_0224,0.022427,3,0,0,0.3762,0.0,0.0,0.00214,0.0,0.0,0.1725,0.0,0.0,0.0,0.0,0.0,0.1725,0.0,1.0,0.1725,verde,util_izq
Connecticut/CAPA_CONNECTICUT/20260817_191553088_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_191553088_iOS.jpg,connecticut,capa,hoja_0225,0.022427,4,0,0,0.2641,0.0,0.0,0.00314,0.0,0.0,0.0,0.2641,0.0,0.0,0.0,0.0,0.0,0.2641,-1.0,0.1016,verde,util_der
Connecticut/CAPA_CONNECTICUT/20260817_191556357_iOS Copiar.jpg,Connecticut/CAPA_CONNECTICUT,20260817_191556357_iOS Copiar.jpg,connecticut,capa,hoja_0225,0.022427,5,0,0,0.5965,0.0,0.0,0.00335,0.0,0.0,0.0,0.1997,0.0,0.0,0.0,0.0,0.0,0.1997,-1.0,0.3279,verde,punta
Connecticut/CAPA_CONNECTICUT/20260817_191644554_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_191644554_iOS.jpg,connecticut,capa,hoja_0226,0.022427,11,0,0,1.5608,0.0,0.0,0.01528,0.0,0.0,0.7882,0.3179,0.0,0.0,0.0,0.0,0.7882,0.3179,0.4252,0.3943,verde,util_izq
Connecticut/CAPA_CONNECTICUT/20260817_191716701_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_191716701_iOS.jpg,connecticut,capa,hoja_0227,0.022427,9,0,0,2.784,0.0,0.0,0.03974,0.0,0.0,0.1006,2.0587,0.0,0.0,0.0,0.0,0.1006,2.0587,-0.9068,0.8807,verde,util_der
Connecticut/CAPA_CONNECTICUT/20260817_191721069_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_191721069_iOS.jpg,connecticut,capa,hoja_0227,0.022427,18,0,0,5.909,0.0,0.0,0.03626,0.0,0.0,5.6279,0.0443,0.0,0.0,0.0,0.0,5.6279,0.0443,0.9844,2.3761,verde,util_izq
Connecticut/CAPA_CONNECTICUT/20260817_191754962_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_191754962_iOS.jpg,connecticut,capa,hoja_0228,0.022427,23,0,0,3.2483,0.0,0.0,0.03671,0.0,0.0,1.015,1.2479,0.0,0.0,0.0,0.0,1.015,1.2479,-0.1029,0.5291,verde,util_izq
Connecticut/CAPA_CONNECTICUT/20260817_191808787_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_191808787_iOS.jpg,connecticut,capa,hoja_0229,0.022427,41,0,0,9.4535,0.0,0.0,0.04559,0.0,0.0,3.8312,3.0446,0.0,0.0,0.0,0.0,3.8312,3.0446,0.1144,2.0673,verde,util_izq
Connecticut/CAPA_CONNECTICUT/20260817_191827409_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_191827409_iOS.jpg,connecticut,capa,hoja_0230,0.022427,8,0,0,3.292,0.0,0.0,0.02702,0.0,0.0,0.0,0.9994,0.0,0.0,0.0,0.0,0.0,0.9994,-1.0,0.9994,verde,util_der
Connecticut/CAPA_CONNECTICUT/20260817_191830592_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_191830592_iOS.jpg,connecticut,capa,hoja_0230,0.022427,21,3,0,17.4469,0.3551,0.0,0.07493,0.00153,0.0,4.2391,0.3863,0.3551,0.0,0.0,0.0,4.5942,0.3863,0.8449,6.9462,verde,base
Connecticut/CAPA_CONNECTICUT/20260817_191853511_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_191853511_iOS.jpg,connecticut,capa,hoja_0231,0.022427,13,0,0,2.4219,0.0,0.0,0.02727,0.0,0.0,0.6388,1.0301,0.0,0.0,0.0,0.0,0.6388,1.0301,-0.2345,1.0301,verde,util_der
Connecticut/CAPA_CONNECTICUT/20260817_191910653_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_191910653_iOS.jpg,connecticut,capa,hoja_0232,0.022427,13,0,0,2.5712,0.0,0.0,0.0211,0.0,0.0,0.6438,0.0,0.0,0.0,0.0,0.0,0.6438,0.0,1.0,0.9773,verde,punta
Connecticut/CAPA_CONNECTICUT/20260817_191927131_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_191927131_iOS.jpg,connecticut,capa,hoja_0233,0.022427,19,0,0,5.5162,0.0,0.0,0.04203,0.0,0.0,0.1947,4.7683,0.0,0.0,0.0,0.0,0.1947,4.7683,-0.9216,4.2633,verde,util_der
Connecticut/CAPA_CONNECTICUT/20260817_191935066_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_191935066_iOS.jpg,connecticut,capa,hoja_0233,0.022427,20,0,0,3.3589,0.0,0.0,0.01418,0.0,0.0,0.2012,0.8681,0.0,0.0,0.0,0.0,0.2012,0.8681,-0.6237,0.6006,verde,punta
Connecticut/CAPA_CONNECTICUT/20260817_191951368_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_191951368_iOS.jpg,connecticut,capa,hoja_0234,0.022427,12,0,0,3.124,0.0,0.0,0.02784,0.0,0.0,0.1418,2.3047,0.0,0.0,0.0,0.0,0.1418,2.3047,-0.884,1.7967,verde,util_der
Connecticut/CAPA_CONNECTICUT/20260817_192029546_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_192029546_iOS.jpg,connecticut,capa,hoja_0235,0.022427,4,0,0,1.6619,0.0,0.0,0.01642,0.0,0.0,0.0,1.1091,0.0,0.0,0.0,0.0,0.0,1.1091,-1.0,1.0055,verde,util_der
Connecticut/CAPA_CONNECTICUT/20260817_192110536_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_192110536_iOS.jpg,connecticut,capa,hoja_0236,0.022427,11,0,0,4.9207,0.0,0.0,0.07845,0.0,0.0,1.8495,2.9983,0.0,0.0,0.0,0.0,1.8495,2.9983,-0.237,1.7725,verde,util_izq
Connecticut/CAPA_CONNECTICUT/20260817_192218012_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_192218012_iOS.jpg,connecticut,capa,hoja_0237,0.022427,15,0,0,1.8696,0.0,0.0,0.02256,0.0,0.0,0.0,0.8772,0.0,0.0,0.0,0.0,0.0,0.8772,-1.0,0.8621,verde,base
Connecticut/CAPA_CONNECTICUT/20260817_192304997_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_192304997_iOS.jpg,connecticut,capa,hoja_0238,0.022427,9,0,0,1.9174,0.0,0.0,0.01964,0.0,0.0,0.0,1.5904,0.0,0.0,0.0,0.0,0.0,1.5904,-1.0,0.9064,verde,util_der
Connecticut/CAPA_CONNECTICUT/20260817_192340917_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_192340917_iOS.jpg,connecticut,capa,hoja_0239,0.022427,8,0,0,1.0422,0.0,0.0,0.01,0.0,0.0,0.0548,0.9471,0.0,0.0,0.0,0.0,0.0548,0.9471,-0.8906,0.6433,verde,util_der
Connecticut/CAPA_CONNECTICUT/20260817_192344255_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_192344255_iOS.jpg,connecticut,capa,hoja_0239,0.022427,6,0,0,2.5496,0.0,0.0,0.0112,0.0,0.0,0.0,0.513,0.0,0.0,0.0,0.0,0.0,0.513,-1.0,1.8032,verde,punta
Connecticut/CAPA_CONNECTICUT/20260817_192411218_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_192411218_iOS.jpg,connecticut,capa,hoja_0240,0.022427,8,0,0,0.8978,0.0,0.0,0.01413,0.0,0.0,0.2978,0.2927,0.0,0.0,0.0,0.0,0.2978,0.2927,0.0085,0.256,verde,util_izq
Connecticut/CAPA_CONNECTICUT/20260817_192414955_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_192414955_iOS.jpg,connecticut,capa,hoja_0240,0.022427,5,0,0,0.7721,0.0,0.0,0.00373,0.0,0.0,0.1212,0.5845,0.0,0.0,0.0,0.0,0.1212,0.5845,-0.6565,0.5196,verde,util_der
Connecticut/CAPA_CONNECTICUT/20260817_192444307_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_192444307_iOS.jpg,connecticut,capa,hoja_0241,0.022427,22,0,0,3.45,0.0,0.0,0.02328,0.0,0.0,0.7444,1.0864,0.0,0.0,0.0,0.0,0.7444,1.0864,-0.1868,0.5734,verde,punta
Connecticut/CAPA_CONNECTICUT/20260817_192513295_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_192513295_iOS.jpg,connecticut,capa,hoja_0242,0.022427,6,0,0,0.5115,0.0,0.0,0.00387,0.0,0.0,0.0,0.429,0.0,0.0,0.0,0.0,0.0,0.429,-1.0,0.2656,verde,util_der
Connecticut/CAPA_CONNECTICUT/20260817_192547164_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_192547164_iOS.jpg,connecticut,capa,hoja_0243,0.022427,16,0,0,3.0209,0.0,0.0,0.03744,0.0,0.0,0.0312,2.5391,0.0,0.0,0.0,0.0,0.0312,2.5391,-0.9757,0.8842,verde,util_der
Connecticut/CAPA_CONNECTICUT/20260817_192616300_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_192616300_iOS.jpg,connecticut,capa,hoja_0244,0.022427,10,0,0,2.112,0.0,0.0,0.02945,0.0,0.0,0.2686,1.7378,0.0,0.0,0.0,0.0,0.2686,1.7378,-0.7323,0.9647,verde,util_der
Connecticut/CAPA_CONNECTICUT/20260817_192644766_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_192644766_iOS.jpg,connecticut,capa,hoja_0245,0.022427,2,0,0,0.0674,0.0,0.0,0.00081,0.0,0.0,0.0302,0.0372,0.0,0.0,0.0,0.0,0.0302,0.0372,-0.1045,0.0372,verde,util_der
Connecticut/CAPA_CONNECTICUT/20260817_192648733_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_192648733_iOS.jpg,connecticut,capa,hoja_0245,0.022427,9,0,0,1.8515,0.0,0.0,0.00947,0.0,0.0,0.1695,1.1247,0.0,0.0,0.0,0.0,0.1695,1.1247,-0.738,0.7027,verde,util_der
Connecticut/CAPA_CONNECTICUT/20260817_192714064_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_192714064_iOS.jpg,connecticut,capa,hoja_0246,0.022427,20,0,0,4.9569,0.0,0.0,0.06306,0.0,0.0,0.7042,3.0667,0.0,0.0,0.0,0.0,0.7042,3.0667,-0.6265,1.7635,verde,util_der
Connecticut/CAPA_CONNECTICUT/20260817_192814136_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_192814136_iOS.jpg,connecticut,capa,hoja_0247,0.022427,9,0,0,0.6891,0.0,0.0,0.00483,0.0,0.0,0.2248,0.1605,0.0,0.0,0.0,0.0,0.2248,0.1605,0.1671,0.1605,verde,util_izq
Connecticut/CAPA_CONNECTICUT/20260817_192818745_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_192818745_iOS.jpg,connecticut,capa,hoja_0247,0.022427,7,0,0,4.7813,0.0,0.0,0.02751,0.0,0.0,0.0,4.7813,0.0,0.0,0.0,0.0,0.0,4.7813,-1.0,4.0666,verde,util_der
Connecticut/CAPA_CONNECTICUT/20260817_192858160_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_192858160_iOS.jpg,connecticut,capa,hoja_0248,0.022427,18,0,0,8.9023,0.0,0.0,0.06496,0.0,0.0,0.0,8.86,0.0,0.0,0.0,0.0,0.0,8.86,-1.0,5.2501,verde,util_der
Connecticut/CAPA_CONNECTICUT/20260817_192902307_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_192902307_iOS.jpg,connecticut,capa,hoja_0248,0.022427,28,0,0,14.3249,0.0,0.0,0.05684,0.0,0.0,0.0,10.9977,0.0,0.0,0.0,0.0,0.0,10.9977,-1.0,4.6068,verde,util_der
Connecticut/CAPA_CONNECTICUT/20260817_192934171_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_192934171_iOS.jpg,connecticut,capa,hoja_0249,0.022427,10,0,0,4.4051,0.0,0.0,0.04729,0.0,0.0,0.1343,4.124,0.0,0.0,0.0,0.0,0.1343,4.124,-0.9369,2.5979,verde,util_der
Connecticut/CAPA_CONNECTICUT/20260817_192937261_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_192937261_iOS.jpg,connecticut,capa,hoja_0249,0.022427,9,1,0,2.5209,0.0614,0.0,0.01111,0.00027,0.0,1.5371,0.0594,0.0,0.0,0.0,0.0,1.5371,0.0594,0.9256,0.8873,verde,punta
Connecticut/CAPA_CONNECTICUT/20260817_193044812_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_193044812_iOS.jpg,connecticut,capa,hoja_0250,0.022427,10,0,0,1.1543,0.0,0.0,0.0139,0.0,0.0,0.7816,0.3219,0.0,0.0,0.0,0.0,0.7816,0.3219,0.4166,0.4094,verde,util_izq
Connecticut/CAPA_CONNECTICUT/20260817_193115937_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_193115937_iOS.jpg,connecticut,capa,hoja_0251,0.022427,14,0,0,1.2172,0.0,0.0,0.01119,0.0,0.0,0.9526,0.1187,0.0,0.0,0.0,0.0,0.9526,0.1187,0.7784,0.3435,verde,util_izq
Connecticut/CAPA_CONNECTICUT/20260817_193120293_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_193120293_iOS.jpg,connecticut,capa,hoja_0251,0.022427,16,2,0,10.0823,0.0885,0.0,0.04563,0.0004,0.0,8.0195,0.5161,0.0493,0.0,0.0,0.0,8.0688,0.5161,0.8798,5.9156,verde,util_izq
Connecticut/CAPA_CONNECTICUT/20260817_193159140_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_193159140_iOS.jpg,connecticut,capa,hoja_0252,0.022427,5,0,0,0.6956,0.0,0.0,0.00705,0.0,0.0,0.255,0.1982,0.0,0.0,0.0,0.0,0.255,0.1982,0.1254,0.2092,verde,base
Connecticut/CAPA_CONNECTICUT/20260817_193234441_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_193234441_iOS.jpg,connecticut,capa,hoja_0253,0.022427,13,0,0,0.931,0.0,0.0,0.00939,0.0,0.0,0.3918,0.2364,0.0,0.0,0.0,0.0,0.3918,0.2364,0.2474,0.1836,verde,vena
Connecticut/CAPA_CONNECTICUT/20260817_193355796_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_193355796_iOS.jpg,connecticut,capa,hoja_0254,0.022427,12,0,0,10.5983,0.0,0.0,0.12246,0.0,0.0,3.2166,6.7455,0.0,0.0,0.0,0.0,3.2166,6.7455,-0.3542,6.3024,verde,util_der
Connecticut/CAPA_CONNECTICUT/20260817_193501862_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_193501862_iOS.jpg,connecticut,capa,hoja_0255,0.022427,6,0,0,0.501,0.0,0.0,0.00763,0.0,0.0,0.0,0.0649,0.0,0.0,0.0,0.0,0.0,0.0649,-1.0,0.1519,verde,vena
Connecticut/CAPA_CONNECTICUT/20260817_193659450_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_193659450_iOS.jpg,connecticut,capa,hoja_0256,0.022427,6,0,0,0.6504,0.0,0.0,0.01179,0.0,0.0,0.0,0.6126,0.0,0.0,0.0,0.0,0.0,0.6126,-1.0,0.2339,verde,util_der
Connecticut/CAPA_CONNECTICUT/20260817_193738282_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_193738282_iOS.jpg,connecticut,capa,hoja_0257,0.022427,9,0,0,0.6926,0.0,0.0,0.00796,0.0,0.0,0.2963,0.0986,0.0,0.0,0.0,0.0,0.2963,0.0986,0.5006,0.1257,verde,vena
Connecticut/CAPA_CONNECTICUT/20260817_193826824_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_193826824_iOS.jpg,connecticut,capa,hoja_0258,0.022427,17,0,0,2.0149,0.0,0.0,0.02249,0.0,0.0,0.0845,1.5271,0.0,0.0,0.0,0.0,0.0845,1.5271,-0.8951,0.4386,verde,util_der
Connecticut/CAPA_CONNECTICUT/20260817_193902094_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_193902094_iOS.jpg,connecticut,capa,hoja_0259,0.022427,13,0,0,5.7063,0.0,0.0,0.07251,0.0,0.0,4.0108,0.675,0.0,0.0,0.0,0.0,4.0108,0.675,0.7119,3.8096,verde,util_izq
Connecticut/CAPA_CONNECTICUT/20260817_193933916_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_193933916_iOS.jpg,connecticut,capa,hoja_0260,0.022427,11,0,0,1.2147,0.0,0.0,0.01194,0.0,0.0,0.0,0.7439,0.0,0.0,0.0,0.0,0.0,0.7439,-1.0,0.2636,verde,base
Connecticut/CAPA_CONNECTICUT/20260817_194000553_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_194000553_iOS.jpg,connecticut,capa,hoja_0261,0.022427,13,0,0,2.1452,0.0,0.0,0.02199,0.0,0.0,1.9692,0.1358,0.0,0.0,0.0,0.0,1.9692,0.1358,0.871,1.3842,verde,util_izq
Connecticut/CAPA_CONNECTICUT/20260817_194003402_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_194003402_iOS.jpg,connecticut,capa,hoja_0261,0.022427,23,0,0,2.3474,0.0,0.0,0.00959,0.0,0.0,0.9039,0.764,0.0,0.0,0.0,0.0,0.9039,0.764,0.0838,0.3038,verde,punta
Connecticut/CAPA_CONNECTICUT/20260817_194029704_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_194029704_iOS.jpg,connecticut,capa,hoja_0262,0.022427,10,0,0,0.9753,0.0,0.0,0.00813,0.0,0.0,0.173,0.0795,0.0,0.0,0.0,0.0,0.173,0.0795,0.3705,0.2595,verde,punta
Connecticut/CAPA_CONNECTICUT/20260817_194108896_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_194108896_iOS.jpg,connecticut,capa,hoja_0263,0.022427,11,0,0,0.8405,0.0,0.0,0.00863,0.0,0.0,0.0,0.5146,0.0,0.0,0.0,0.0,0.0,0.5146,-1.0,0.1635,verde,base
Connecticut/CAPA_CONNECTICUT/20260817_194219405_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_194219405_iOS.jpg,connecticut,capa,hoja_0264,0.022427,11,0,0,1.1865,0.0,0.0,0.00915,0.0,0.0,0.4477,0.5306,0.0,0.0,0.0,0.0,0.4477,0.5306,-0.0848,0.4477,verde,util_izq
Connecticut/CAPA_CONNECTICUT/20260817_194354870_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_194354870_iOS.jpg,connecticut,capa,hoja_0265,0.022427,16,0,0,3.0264,0.0,0.0,0.03925,0.0,0.0,0.6665,1.7272,0.0,0.0,0.0,0.0,0.6665,1.7272,-0.4432,0.6287,verde,util_izq
