archivo,carpeta,clase,ruta,ancho_pulg,area_base_pulg2,area_blanca_pulg2,area_def_pulg2,area_mordida_der_pulg2,area_mordida_izq_pulg2,area_mordida_pulg2,area_negra_pulg2,area_punta_pulg2,area_util_der_pulg2,area_util_izq_pulg2,area_util_pulg2,area_vena_pulg2,area_verde_pulg2,asim_area_util,asim_pen_mordida,asimetria_mancha,aspecto,blanca_der_pulg2,blanca_izq_pulg2,cobertura,coc_area,coc_n,dif_area_util,fondo_L_desv,fondo_L_med,fondo_a_med,fondo_b_desv,fondo_b_med,fondo_f_claro,fondo_f_oscuro,fondo_f_verdoso,fondo_textura,frac_area_def,frac_blanca,frac_negra,frac_verde,hoja_L_desv,hoja_L_med,hoja_a_med,hoja_b_desv,hoja_b_med,hoja_entre_util,hoja_f_claro,hoja_f_oscuro,hoja_f_verdoso,hoja_textura,lado_L_desv,lado_L_med,lado_a_med,lado_abs_L_desv,lado_abs_L_med,lado_abs_a_med,lado_abs_b_desv,lado_abs_b_med,lado_abs_f_claro,lado_abs_f_oscuro,lado_abs_f_verdoso,lado_abs_textura,lado_b_desv,lado_b_med,lado_f_claro,lado_f_oscuro,lado_f_verdoso,lado_textura,largo_pulg,mancha_der_pulg2,mancha_izq_pulg2,mayor_diam_pulg,mayor_dist_base_pulg,mayor_mancha_pulg2,mayor_mancha_tipo,mayor_mancha_zona,mayor_mordida_pulg2,mayor_pulg2,mayor_tipo,mayor_zona,n_agujeros,n_blanca,n_defectos,n_en_marca,n_mordidas,n_negra,n_roturas,n_util,n_util_der,n_util_izq,n_verde,negra_der_pulg2,negra_izq_pulg2,pen_mordida_der_pulg,pen_mordida_izq_pulg,pen_mordida_pulg,punta_0.25,punta_0.25_norm,punta_0.5,punta_0.5_norm,punta_1,punta_1_norm,punta_2,punta_2_norm,solidez,sud_dens,sud_frac,sud_n,sud_verdor_med,sud_verdor_p95,v_area_def_pulg2,v_area_util_der_pulg2,v_area_util_izq_pulg2,v_area_util_pulg2,v_asim,v_n_agujeros,verde_der_pulg2,verde_izq_pulg2
20260911_153235042_iOS.heic,Capa,capa,out\SESION_11SEP\Capa\20260911_153235042_iOS.heic,10.193091644869224,0.1085,0.0,0.1265,0.2825,0.9587,1.2412,0.0,0.018,0.0,0.0,0.0,0.0,1.134,0.0,0.1,-1.0,0.45036348165048096,0.0,0.0,0.2752,0.0,0.0,0.0,55.186668395996094,78.70874786376953,1.0852293968200684,8.015213012695312,-11.69403076171875,0.09223353091082487,0.0,0.05477643848940061,48.6400032043457,0.00091,0.0,0.0,0.00816,19.42597007751465,185.98464965820312,1.7858972549438477,4.580382823944092,32.808719635009766,1.3136099343295178,0.04522887559024533,0.07209793520350566,0.09608404850633034,65.7046127319336,0.04243190621723963,-0.918999022366952,0.18231950749545142,0.04243190621723963,0.918999022366952,0.18231950749545142,0.19098068259639228,0.359439790234171,0.015544823565337769,0.0028888135667618172,0.19912760737444218,0.029844973544777657,-0.19098068259639228,-0.359439790234171,0.015544823565337769,-0.0028888135667618172,-0.19912760737444218,0.029844973544777657,18.106426582393105,0.6845,0.0,0.342,1.219,0.3397,nan,nan,0.576,0.0918,nan,nan,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,0.263,0.363,0.363,3.482546577205906,0.3416575361567434,3.9393227665455317,0.3864698664343337,4.573047482348108,0.44864184897719317,6.427191874423585,0.6305439113420279,0.8917,66.99199379995665,0.00612648351143133,51.0,0.005368471145629883,1.0691903829574585,0.1265,0.0,0.0,0.0,0.0,0,0.6845,0.0
20260911_153255450_iOS.heic,Capa,capa,out\SESION_11SEP\Capa\20260911_153255450_iOS.heic,10.035662291885972,0.0565,0.0,0.0738,0.1214,1.439,1.5603,0.0,0.0173,0.0,0.0,0.0,0.0,0.8746,0.0,0.556,-1.0,0.4290688149549499,0.0,0.0,0.2755,0.0,0.0,0.0,53.93208312988281,81.30799102783203,1.201687216758728,10.110892295837402,-12.260648727416992,0.0937156928943083,0.09226198514517218,0.05456408626921397,47.40192794799805,0.00053,0.0,0.0,0.00629,20.56359100341797,182.68556213378906,1.6986209154129028,5.526029586791992,30.5434627532959,1.3046070460704606,0.05388738331827763,0.06936464920204757,0.07299608551641072,67.5104751586914,-0.004469741968598773,-0.8072723333225739,-0.012925250868846841,0.004469741968598773,0.8072723333225739,0.012925250868846841,0.2055578943523044,0.25346995113610205,0.03863361249222166,0.029396950921506886,0.236373467780819,0.00031224960751663917,-0.2055578943523044,0.25346995113610205,0.03863361249222166,-0.029396950921506886,-0.236373467780819,0.00031224960751663917,18.711520282245946,0.6498,0.0,0.218,0.229,0.4989,nan,nan,1.439,0.0372,nan,nan,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.267,0.823,0.823,2.483425849250385,0.24746008554495533,2.924388963874285,0.2913996982778815,4.096029072612912,0.408147360231983,5.952752074250928,0.5931598634067076,0.8829,49.60013157087533,0.0034511249440366937,38.0,0.007760465145111084,1.0015454292297363,0.0738,0.0,0.0,0.0,0.0,0,0.6498,0.0
20260911_153352739_iOS.heic,Capa,capa,out\SESION_11SEP\Capa\20260911_153352739_iOS.heic,10.333362746548344,0.0,0.0,0.0,0.0,0.2986,0.2986,0.0,0.0,0.0,0.0,0.0,0.0,0.6055,0.0,0.242,-0.7325,0.5362122006002555,0.0,0.0,0.2547,0.0,0.0,0.0,54.6417121887207,82.164306640625,1.522933840751648,10.651808738708496,-8.512662887573242,0.09186912511817015,0.09677270596192424,0.018917984151749688,47.3153076171875,0.0,0.0,0.0,0.00471,20.174943923950195,189.9520263671875,1.2594176530838013,4.8327507972717285,42.29022216796875,1.303492398208893,0.031116578152660626,0.07224304904717276,0.06205092158700406,57.13472366333008,0.06087972420854574,-1.0091393215454605,0.24108156052685872,0.06087972420854574,1.0091393215454605,0.24108156052685872,0.11994925882023676,0.1402401753209394,0.08240138618470323,0.02145645024047311,0.1128523513370461,0.023362824243146275,-0.11994925882023676,-0.1402401753209394,-0.08240138618470323,-0.02145645024047311,0.1128523513370461,0.023362824243146275,17.343929253162685,0.341,0.0527,nan,nan,0.1881,nan,nan,0.2986,nan,nan,nan,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.242,0.242,2.1864240821692853,0.21158882503177556,3.4322004724632613,0.3321474873810774,4.753766679144525,0.46004062721328803,6.403759354507769,0.6197168832234036,0.9677,73.47611249192822,0.006578938072354189,52.0,0.008890330791473389,1.1335519552230835,0.0,0.0,0.0,0.0,0.0,0,0.341,0.0527
20260911_153415582_iOS.heic,Capa,capa,out\SESION_11SEP\Capa\20260911_153415582_iOS.heic,10.316161189760482,0.1599,0.0,0.1785,0.8701,0.6575,1.5276,0.0,0.0,0.0186,0.0,0.0186,0.0,0.585,-0.9999462394494919,0.15,0.3139,0.4634261215530045,0.0,0.0,0.2932,0.9999,1.0,0.0186,56.271202087402344,82.44699096679688,1.954335331916809,11.672503471374512,-13.976326942443848,0.10156078115654585,0.0,0.06711179704140952,47.317684173583984,0.00121,0.0,0.0,0.00395,20.884323120117188,183.9013214111328,2.7535319328308105,4.84247350692749,30.9633731842041,1.3131274592987832,0.026274279792037992,0.07944353649300434,0.07146558547682635,66.56539154052734,0.12252901033395808,-0.603506310848083,-0.110742084779895,0.12252901033395808,0.603506310848083,0.110742084779895,0.022349533066935476,0.5473452899899689,0.051234626150867,0.037368114083238514,0.1484410265422906,0.04113180238006734,-0.022349533066935476,0.5473452899899689,-0.051234626150867,0.037368114083238514,0.1484410265422906,0.04113180238006734,19.292553042034683,0.1059,0.2029,0.427,1.15,0.2357,nan,nan,0.4276,0.1432,nan,nan,1.0,0.0,3.0,0.0,5.0,0.0,2.0,1.0,1.0,0.0,7.0,0.0,0.0,0.301,0.451,0.451,2.2828246022199656,0.2212862478812206,2.8398444799633773,0.27528112712916153,3.678454785764992,0.35657205409082965,5.478163024821839,0.5310272807931018,0.9386,36.56966765486035,0.002722002262443439,30.0,0.010098934173583984,0.9967387318611145,0.1785,0.0186,0.0,0.0186,-0.9999,1,0.1059,0.2029
20260911_153436996_iOS.heic,Capa,capa,out\SESION_11SEP\Capa\20260911_153436996_iOS.heic,11.267448111013936,0.1894,0.0,0.1894,2.8734,3.1913,6.0647,0.0,0.0,0.0,0.0,0.0,0.0,0.192,0.0,-1.093,0.0,0.5309063684158312,0.0,0.0,0.3064,0.0,0.0,0.0,55.43710708618164,75.9607925415039,1.7892827987670898,8.866921424865723,-14.146527290344238,0.09219037331378677,0.0,0.06176459241541607,45.96019744873047,0.00122,0.0,0.0,0.00124,19.305978775024414,185.36659240722656,2.006695508956909,4.6661458015441895,33.65232467651367,1.2595506029071257,0.027529361341814627,0.0800949180182205,0.06591993644256049,63.57207489013672,0.055059950321821004,-0.7539506691090293,-0.1002086020738396,0.055059950321821004,0.7539506691090293,0.1002086020738396,0.029652032350018634,0.14761419744917464,0.17885245141000736,0.023546846537604447,0.28055481850506225,0.039217753027086286,-0.029652032350018634,-0.14761419744917464,0.17885245141000736,-0.023546846537604447,0.28055481850506225,0.039217753027086286,20.161889821369215,0.0,0.0,0.282,2.241,0.0783,nan,nan,2.8734,0.0623,nan,nan,0.0,0.0,4.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,2.009,0.916,2.009,1.9526210620805817,0.17329754198485225,2.839025542333529,0.25196703941848025,4.082523174874194,0.36232899718291367,5.882345477481942,0.5220654596786602,0.8799,100.29948245467054,0.005365432314369258,85.0,0.014912277460098267,1.196349859237671,0.1894,0.0,0.0,0.0,0.0,0,0.0,0.0
20260911_153459626_iOS.heic,Capa,capa,out\SESION_11SEP\Capa\20260911_153459626_iOS.heic,10.563569284878769,0.2479,0.0,0.2479,0.2594,0.7872,1.0466,0.0,0.0,0.0,0.0,0.0,0.0,0.9664,0.0,0.091,0.3892,0.5082836700646102,0.0,0.0,0.2581,0.0,1.0,0.0,55.67173767089844,84.09236145019531,1.9359192848205566,10.902467727661133,-13.598952293395996,0.10012046663982668,0.08377209403603973,0.06336639247060002,51.37141799926758,0.0019,0.0,0.0,0.00742,19.118885040283203,194.55613708496094,1.6441679000854492,4.325417995452881,34.38198471069336,1.314985680407428,0.013762359557842083,0.07514222400767168,0.09382248888773699,57.40907287597656,0.18306919058586207,-0.8621566946354288,-0.18339520777011814,0.18306919058586207,0.8621566946354288,0.18339520777011814,0.003955878916535571,0.36233211579816643,0.14658444368928042,0.0331963479576021,0.3394751926480086,0.10026096052197297,-0.003955878916535571,0.36233211579816643,0.14658444368928042,-0.0331963479576021,-0.3394751926480086,0.10026096052197297,17.319018734059775,0.1965,0.4469,0.562,1.739,0.1965,nan,nan,0.5214,0.2479,nan,nan,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.291,0.382,0.382,2.1828763190802043,0.2066419275731816,2.894180489050878,0.27397751754170396,3.8346943979139456,0.363011241229148,5.560764368478354,0.5264096082030073,0.9402,37.755373148937956,0.0017003901388558723,27.0,0.01261952519416809,1.0050870180130005,0.2479,0.0,0.0,0.0,0.0,1,0.1965,0.4469
20260911_153532688_iOS.heic,Capa,capa,out\SESION_11SEP\Capa\20260911_153532688_iOS.heic,8.05617636364776,0.0,0.0,0.0212,0.8495,0.0,0.8495,0.0,0.0212,0.0,0.0,0.0,0.0,0.2979,0.0,-0.604,1.0,0.39484129477840624,0.0,0.0,0.1917,0.0,0.0,0.0,52.887943267822266,87.03479766845703,0.23850089311599731,8.734868049621582,-10.132848739624023,0.08548328858708629,0.07346440780623031,0.04200566073997286,50.247371673583984,0.00022,0.0,0.0,0.00308,21.706802368164062,185.2694854736328,3.4272549152374268,4.788402557373047,35.65480422973633,1.336015454690463,0.020186803253992167,0.0773709302943835,0.041773744749481596,65.83999633789062,0.08366700239975143,-0.45541998781085313,0.06713418272520795,0.08366700239975143,0.45541998781085313,0.06713418272520795,0.039742119127951996,0.3018583534289158,0.4231525817678534,0.03671464852805173,0.03286632975394278,0.05693485787929604,-0.039742119127951996,-0.3018583534289158,0.4231525817678534,0.03671464852805173,0.03286632975394278,0.05693485787929604,17.343043900572017,0.0,0.1625,0.164,20.2,0.1233,nan,nan,0.8495,0.0212,nan,nan,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.604,0.0,0.604,1.7746803760528567,0.2202881734393037,2.3370241217024916,0.29009098314281556,3.2368560085048927,0.4017856440073359,4.299290320315919,0.5336638780297557,0.931,66.0158282656477,0.006523917146252243,34.0,-0.00021648406982421875,1.1292060613632202,0.0212,0.0,0.0,0.0,0.0,0,0.0,0.1625
20260911_153551286_iOS.heic,Capa,capa,out\SESION_11SEP\Capa\20260911_153551286_iOS.heic,8.616761210676913,0.2787,0.0,0.2787,0.4334,0.6299,1.0633,0.0,0.0,0.0,0.0,0.0,0.0,1.0826,0.0,-0.096,-1.0,0.39530532448839173,0.0,0.0,0.2373,0.0,1.0,0.0,53.411075592041016,87.74168395996094,0.39523372054100037,9.348773002624512,-8.258818626403809,0.09491161807391262,0.06312191724997228,0.03240176186141502,52.538700103759766,0.00233,0.0,0.0,0.00903,23.63406753540039,185.85440063476562,2.7094035148620605,5.363097190856934,38.82843017578125,1.325568181818182,0.016150568181818183,0.08727272727272728,0.03850142045454545,63.64055252075195,0.21228832159354225,-1.2020274620617546,0.32724221875075016,0.21228832159354225,1.2020274620617546,0.32724221875075016,0.12900866358488047,0.6056815767082206,0.154867145831247,0.03196313907631966,0.17973861700505678,0.049133748785128314,-0.12900866358488047,-0.6056815767082206,0.154867145831247,-0.03196313907631966,0.17973861700505678,0.049133748785128314,19.25466704152152,0.7635,0.0,0.39,0.707,0.201,nan,nan,0.4334,0.1194,nan,nan,2.0,0.0,4.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,11.0,0.0,0.0,0.422,0.326,0.422,2.3578358865403515,0.27363365757644403,2.8145382245639707,0.32663528160401084,3.5498309259290823,0.4119681210999017,4.843131024729122,0.5620593290583548,0.9366,63.12616148287972,0.005382660013271891,41.0,0.010291576385498047,1.084706425666809,0.2787,0.0,0.0,0.0,0.0,2,0.7635,0.0
20260911_153608230_iOS.heic,Capa,capa,out\SESION_11SEP\Capa\20260911_153608230_iOS.heic,9.008046362307166,0.1047,0.0,0.1047,1.6855,1.8923,3.5778,0.0,0.0,0.0,0.0,0.0,0.0,2.065,0.0,0.194,-1.0,0.42074230695875686,0.0,0.0,0.2207,0.0,0.0,0.0,54.88930892944336,79.71881866455078,0.9517590999603271,10.148697853088379,-11.645652770996094,0.08653060763847253,0.0,0.048957550091061834,47.85799789428711,0.00094,0.0,0.0,0.01853,20.10791778564453,181.0727996826172,3.9166080951690674,4.741471290588379,32.49900817871094,1.2955553233102912,0.047806028755281504,0.0651920751280252,0.05319577778109557,62.82279586791992,-0.08031207547222886,-0.7642143964243232,0.1377710214403536,0.08031207547222886,0.7642143964243232,0.1377710214403536,0.07465552604455859,0.06683303186596867,0.08316351538088487,0.0578154056216764,0.09538437104862862,0.027976835843990668,-0.07465552604455859,-0.06683303186596867,0.08316351538088487,-0.0578154056216764,-0.09538437104862862,-0.027976835843990668,18.555237695088312,0.0507,0.0,0.333,3.636,0.9112,nan,nan,1.8923,0.0873,nan,nan,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.771,0.965,0.965,2.479757062800519,0.27528244894216963,2.988968073160618,0.33181091137224955,3.7024742496478096,0.4110185605993619,5.1828532648551,0.575358191598789,0.8706,68.3562326712782,0.005298441644617614,41.0,-0.013480424880981445,1.020153284072876,0.1047,0.0,0.0,0.0,0.0,0,0.0507,0.0
20260911_153634799_iOS.heic,Capa,capa,out\SESION_11SEP\Capa\20260911_153634799_iOS.heic,10.515302230011335,0.4456,0.0,0.4456,0.6922,0.4623,1.1545,0.0,0.0,0.0,0.0,0.0,0.0,0.1862,0.0,-0.06,-1.0,0.4976610428972211,0.0,0.0,0.2764,0.0,1.0,0.0,52.43170166015625,85.20086669921875,1.8169950246810913,9.722405433654785,-13.788290023803711,0.09538465137183941,0.04844587245176716,0.06774235049782541,49.29023742675781,0.00319,0.0,0.0,0.00133,18.853229522705078,188.60704040527344,2.1146812438964844,4.010895252227783,33.480567932128906,1.3054562926038258,0.030077174859613826,0.07241223987267649,0.05034083060568752,51.781856536865234,0.1457802938593556,-1.2086160564972186,0.19112975908929927,0.1457802938593556,1.2086160564972186,0.19112975908929927,0.04888125966934072,0.6472334103354508,0.18376389241545604,0.034488400910521674,0.07700284918884398,0.07260832348317067,-0.04888125966934072,-0.6472334103354508,0.18376389241545604,-0.034488400910521674,-0.07700284918884398,0.07260832348317067,17.960029267059884,0.1862,0.0,0.594,2.788,0.0931,nan,nan,0.6922,0.2767,nan,nan,1.0,0.0,5.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.451,0.391,0.451,2.838144353070817,0.26990611310919566,3.59833538764483,0.34219990152779006,4.611923820399619,0.4385916561900521,6.056287366074402,0.5759499093415857,0.9346,60.97489780217927,0.0045614412909034535,47.0,0.005120754241943359,1.0240752696990967,0.4456,0.0,0.0,0.0,0.0,1,0.1862,0.0
20260911_153655571_iOS.heic,Capa,capa,out\SESION_11SEP\Capa\20260911_153655571_iOS.heic,8.659789848637272,0.0745,0.0,0.0745,1.9,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.9522,0.0,-0.65,-1.0,0.43413611097594207,0.0,0.0,0.2181,0.0,0.0,0.0,52.750511169433594,87.44644927978516,1.8595443964004517,9.779301643371582,-13.532444953918457,0.09161900252766302,0.060773877251796476,0.05226993302838466,53.17072677612305,0.00068,0.0,0.0,0.00864,19.472190856933594,194.86297607421875,2.8716771602630615,5.335723400115967,36.96800231933594,1.346004770423375,0.02066660389793805,0.07925336597307221,0.08979066629005429,59.35027313232422,0.14924971025080086,-0.9277295133448447,0.13094152606345963,0.14924971025080086,0.9277295133448447,0.13094152606345963,0.12616976489916676,0.7827240877715402,0.048392601778519326,0.018046969449441595,0.17445328420424883,0.057566808003817846,-0.12616976489916676,-0.7827240877715402,0.048392601778519326,-0.018046969449441595,-0.17445328420424883,0.057566808003817846,16.95510045177879,0.7384,0.0,0.198,3.972,0.3101,nan,nan,1.4685,0.0308,nan,nan,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,10.0,0.0,0.0,0.65,0.0,0.65,2.0032944712158924,0.23133291987808874,2.434727092842003,0.28115313828604493,3.3735559544005955,0.3895655683759424,4.793490180721531,0.5535342386485104,0.883,57.4095461944225,0.0043901417678087785,34.0,0.009070873260498047,1.0899943113327026,0.0745,0.0,0.0,0.0,0.0,0,0.7384,0.0
20260911_153715115_iOS.heic,Capa,capa,out\SESION_11SEP\Capa\20260911_153715115_iOS.heic,8.373778781333527,0.6787,0.0,0.6787,2.0445,2.1093,4.1538,0.0,0.0,0.0,0.0,0.0,0.0,0.3872,0.0,0.145,0.0,0.39663603122881574,0.0,0.0,0.2223,0.0,1.0,0.0,54.46781539916992,82.82550811767578,0.62612384557724,9.287491798400879,-10.257365226745605,0.08412761604761047,0.10952238424298077,0.06477714558039788,50.057762145996094,0.00605,0.0,0.0,0.00345,20.685298919677734,184.10105895996094,1.9643158912658691,5.264500141143799,36.438392639160156,1.2737359755209092,0.029149060177764825,0.0821142357569576,0.06087716741949585,62.312931060791016,0.07169608192314039,-0.991644670464527,0.2268315523533129,0.07169608192314039,0.991644670464527,0.2268315523533129,0.1231102657857842,0.6400945178265719,0.13511837089521314,0.03502748595673188,0.10914092190607916,0.010225843326303549,-0.1231102657857842,-0.6400945178265719,0.13511837089521314,-0.03502748595673188,-0.10914092190607916,0.010225843326303549,20.056397341465008,0.0,0.0,0.661,2.628,0.1836,nan,nan,2.1093,0.3429,nan,nan,1.0,0.0,5.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.847,0.992,0.992,1.6540370982188686,0.19752576959711163,2.2163278719821538,0.26467475793875733,3.260191091082313,0.389333319665644,4.561257564402246,0.5447071965371247,0.8817,34.86651934178653,0.0028441117920228725,21.0,0.03191506862640381,1.0076816082000732,0.6787,0.0,0.0,0.0,0.0,1,0.0,0.0
20260911_153742354_iOS.heic,Capa,capa,out\SESION_11SEP\Capa\20260911_153742354_iOS.heic,8.621529453760619,0.0,0.0,0.0,0.7025,0.4816,1.1841,0.0,0.0,0.0,0.0,0.0,0.0,0.7172,0.0,-0.061,-1.0,0.4252232787533122,0.0,0.0,0.2265,0.0,0.0,0.0,54.206565856933594,85.53323364257812,1.6688058376312256,10.012002944946289,-13.356472969055176,0.09464784728354887,0.07896368387307502,0.06550542564387937,51.65523910522461,0.0,0.0,0.0,0.00627,23.28072738647461,183.7677459716797,3.002958059310913,4.345187187194824,35.21408462524414,1.310894440560727,0.03475477390632473,0.07741270834099856,0.061738842488686115,72.86029815673828,0.05251204225185485,-0.9636974403820608,0.1093707030263205,0.05251204225185485,0.9636974403820608,0.1093707030263205,0.14412020878651283,0.8427843983408319,0.30689387797070083,0.012723627914148859,0.27613756785483284,0.005562792150826435,-0.14412020878651283,-0.8427843983408319,0.30689387797070083,-0.012723627914148859,-0.27613756785483284,0.005562792150826435,18.247769809625265,0.1361,0.0,nan,nan,0.5811,nan,nan,0.7025,nan,nan,nan,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.363,0.302,0.363,2.4663139966788235,0.28606455616793647,3.02606617978641,0.3509894846402772,3.636330536433629,0.4217732544945956,5.058908717198806,0.5867762494266217,0.9476,136.8989331546668,0.009648958923877751,85.0,0.02988755702972412,1.3170381784439087,0.0,0.0,0.0,0.0,0.0,0,0.1361,0.0
20260911_153811082_iOS.heic,Capa,capa,out\SESION_11SEP\Capa\20260911_153811082_iOS.heic,8.490301465059257,0.0205,0.0,0.0205,0.0,0.9998,0.9998,0.0,0.0,0.0,0.0,0.0,0.0,0.1657,0.0,0.64,-1.0,0.4002058425857344,0.0,0.0,0.2218,0.0,0.0,0.0,51.635948181152344,97.27490234375,0.4498029351234436,9.300607681274414,-8.262189865112305,0.09496264632639856,0.03842232200631385,0.04951404275900834,59.64592742919922,0.00018,0.0,0.0,0.00148,22.140766143798828,183.63189697265625,3.4792566299438477,4.8105597496032715,37.64929962158203,1.292110779441066,0.028346678320383387,0.08130689519802677,0.036642544460657595,80.89806365966797,0.14118426393826744,-0.8670275973631603,0.10328736503782782,0.14118426393826744,0.8670275973631603,0.10328736503782782,0.02774227515875305,0.6250609730410196,0.009024981249150871,0.018077985002685114,0.03943639091014716,0.06195807649566815,0.02774227515875305,-0.6250609730410196,-0.009024981249150871,0.018077985002685114,-0.03943639091014716,0.06195807649566815,19.093352733640753,0.1239,0.0,0.162,2.344,0.0668,nan,nan,0.9998,0.0205,nan,nan,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.64,0.64,2.077855107846198,0.2447327832112138,2.5847492748266694,0.30443551215040743,3.268921012615229,0.3850182500666263,4.2828094905073,0.5044355030422243,0.9367,69.19149735342522,0.005092164721891366,42.0,0.0008800029754638672,1.1018240451812744,0.0205,0.0,0.0,0.0,0.0,0,0.1239,0.0
20260911_153832767_iOS.heic,Capa,capa,out\SESION_11SEP\Capa\20260911_153832767_iOS.heic,9.112921417533578,0.0,0.0,0.0,8.6075,1.4274,10.0349,0.0,0.0,0.0,0.0,0.0,0.0,1.281,0.0,-2.057,0.407,0.4532212798631397,0.0,0.0,0.2269,0.0,0.0,0.0,52.98762893676758,82.98604583740234,1.6339768171310425,9.707793235778809,-12.683738708496094,0.08777990870853647,0.09066712073415543,0.05636411432941402,50.345298767089844,0.0,0.0,0.0,0.01118,19.728464126586914,187.08580017089844,2.639023542404175,4.3968682289123535,34.544166564941406,1.2750167945914268,0.0377270843159956,0.06893643783142518,0.09860926489715993,61.9054069519043,0.10624169896534802,-0.7475246285142105,-0.2358575913568533,0.10624169896534802,0.7475246285142105,0.2358575913568533,0.12909307565636288,0.8040524456341088,0.08934689595070683,0.06487359561891502,0.3022295932408839,0.013025597804009565,-0.12909307565636288,-0.8040524456341088,-0.08934689595070683,-0.06487359561891502,-0.3022295932408839,-0.013025597804009565,19.101652396531684,0.1913,0.454,nan,nan,0.3178,nan,nan,7.7528,nan,nan,nan,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,2.783,0.726,2.783,1.8513465485015475,0.20315620684926486,2.35872577556542,0.25883310823103883,3.29660906961986,0.3617510695611914,4.589025659220559,0.5035734918542274,0.8029,67.05493107243731,0.006698951162748859,41.0,0.0039103031158447266,1.1230964660644531,0.0,0.0,0.0,0.0,0.0,0,0.1913,0.454
20260911_153901232_iOS.heic,Capa,capa,out\SESION_11SEP\Capa\20260911_153901232_iOS.heic,10.556797389860279,0.445,0.0,0.445,0.0,0.7526,0.7526,0.0,0.0,0.0,0.0,0.0,0.0,0.2575,0.0,0.266,-1.0,0.4658950719644132,0.0,0.0,0.2907,0.0,0.5,0.0,53.56326675415039,69.05702209472656,2.372764825820923,9.759542465209961,-14.360309600830078,0.08139015205709996,0.0,0.04551683041554997,41.42506408691406,0.00303,0.0,0.0,0.00175,20.56898307800293,184.8232879638672,1.778135061264038,4.596498966217041,29.313146591186523,1.3058917606739968,0.033985434813651294,0.07106097386834213,0.05199485934599457,62.128196716308594,0.08086908034265515,-0.9370190533797487,0.04466704227175585,0.08086908034265515,0.9370190533797487,0.04466704227175585,0.09210525101811913,0.12633402136633456,0.07619053396298861,0.067763387332253,0.48534831894330893,0.03924754310127345,-0.09210525101811913,0.12633402136633456,0.07619053396298861,-0.067763387332253,-0.48534831894330893,0.03924754310127345,19.6379505925412,0.2151,0.0,0.535,3.732,0.2151,nan,nan,0.7526,0.2247,nan,nan,2.0,0.0,6.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.266,0.266,1.9592089087932143,0.1855874311536015,2.468525476269908,0.23383279844329563,3.409101250109735,0.3229294950175088,5.012736565106875,0.47483496935553293,0.9372,44.38033950959725,0.0023632530788860536,36.0,0.025807440280914307,1.016639232635498,0.3917,0.0,0.0,0.0,0.0,1,0.2151,0.0
