archivo,carpeta,clase,ruta,ancho_pulg,area_base_pulg2,area_blanca_pulg2,area_def_pulg2,area_mordida_der_pulg2,area_mordida_izq_pulg2,area_mordida_pulg2,area_negra_pulg2,area_punta_pulg2,area_util_der_pulg2,area_util_izq_pulg2,area_util_pulg2,area_vena_pulg2,area_verde_pulg2,asim_area_util,asim_pen_mordida,asimetria_mancha,aspecto,blanca_der_pulg2,blanca_izq_pulg2,cobertura,coc_area,coc_n,dif_area_util,fondo_L_desv,fondo_L_med,fondo_a_med,fondo_b_desv,fondo_b_med,fondo_f_claro,fondo_f_oscuro,fondo_f_verdoso,fondo_textura,frac_area_def,frac_blanca,frac_negra,frac_verde,hoja_L_desv,hoja_L_med,hoja_a_med,hoja_b_desv,hoja_b_med,hoja_entre_util,hoja_f_claro,hoja_f_oscuro,hoja_f_verdoso,hoja_textura,lado_L_desv,lado_L_med,lado_a_med,lado_abs_L_desv,lado_abs_L_med,lado_abs_a_med,lado_abs_b_desv,lado_abs_b_med,lado_abs_f_claro,lado_abs_f_oscuro,lado_abs_f_verdoso,lado_abs_textura,lado_b_desv,lado_b_med,lado_f_claro,lado_f_oscuro,lado_f_verdoso,lado_textura,largo_pulg,mancha_der_pulg2,mancha_izq_pulg2,mayor_diam_pulg,mayor_dist_base_pulg,mayor_mancha_pulg2,mayor_mancha_tipo,mayor_mancha_zona,mayor_mordida_pulg2,mayor_pulg2,mayor_tipo,mayor_zona,n_agujeros,n_blanca,n_defectos,n_en_marca,n_mordidas,n_negra,n_roturas,n_util,n_util_der,n_util_izq,n_verde,negra_der_pulg2,negra_izq_pulg2,pen_mordida_der_pulg,pen_mordida_izq_pulg,pen_mordida_pulg,punta_0.25,punta_0.25_norm,punta_0.5,punta_0.5_norm,punta_1,punta_1_norm,punta_2,punta_2_norm,solidez,sud_dens,sud_frac,sud_n,sud_verdor_med,sud_verdor_p95,v_area_def_pulg2,v_area_util_der_pulg2,v_area_util_izq_pulg2,v_area_util_pulg2,v_asim,v_n_agujeros,verde_der_pulg2,verde_izq_pulg2
20260918_181224298_iOS.heic,,,D:\tesis-tabaco\HABANO PARA PRUEBA DE SISTEMA\TABACO DE PRUEBA HABANO DESORDENADO\20260918_181224298_iOS.heic,9.293043372107716,0.9116,0.0,1.8741,2.1357,0.9076,3.0433,0.0,0.2831,0.6115,0.0679,0.6794,0.0,0.3329,-0.8001165732755766,-0.474,-0.4912,0.45013766002876693,0.0,0.0,0.26,0.6559,0.75,0.5436000000000001,68.30985260009766,102.47447204589844,0.5712016224861145,6.363527774810791,0.996321976184845,0.13911650379014645,0.01698525257805847,0.022944931153401855,43.34621810913086,0.01619,0.0,0.0,0.00288,29.886913299560547,153.07061767578125,9.064390182495117,4.928616523742676,37.82760238647461,1.2630324142701848,0.036484583456863326,0.07054180254965906,0.048016108311097934,97.23430633544922,-0.07381986515587434,0.18924537393063529,0.06162175173552625,0.07381986515587434,0.18924537393063529,0.06162175173552625,0.053594183211562785,0.5003687092313143,0.18437516569966428,0.02013563221092931,0.06257139839335525,0.023016347618317935,-0.053594183211562785,0.5003687092313143,0.18437516569966428,0.02013563221092931,-0.06257139839335525,-0.023016347618317935,18.924484324538277,0.1195,0.0408,0.693,13.767,0.0849,nan,nan,2.1357,0.3776,nan,nan,8.0,0.0,12.0,0.0,2.0,0.0,4.0,3.0,2.0,1.0,6.0,0.0,0.0,0.893,0.419,0.893,1.702896651698322,0.1832442380296451,1.9684265026958978,0.2118172081929547,2.612012170436906,0.281071772276092,4.698580752785613,0.5056019394989596,0.9168,110.59964608113253,0.010191967385704366,79.0,-0.020994186401367188,1.0353083610534668,1.5729,0.3776,0.0679,0.4456,-0.6952,6,0.1195,0.0408
20260918_181244678_iOS.heic,,,D:\tesis-tabaco\HABANO PARA PRUEBA DE SISTEMA\TABACO DE PRUEBA HABANO DESORDENADO\20260918_181244678_iOS.heic,9.300501025304563,0.0634,0.0,0.6404,1.0877,1.6204,2.7081,0.0,0.0,0.5605,0.0164,0.5769,0.0,0.7168,-0.9431427575961907,0.261,1.0,0.48703989021293786,0.0,0.0,0.2252,0.6046,0.5,0.5441,66.56187438964844,95.47435760498047,0.8966023325920105,7.820534706115723,1.1480286121368408,0.13452452150699704,0.0,0.01935895720524299,40.58488464355469,0.00638,0.0,0.0,0.00715,28.205575942993164,155.91909790039062,9.322770118713379,5.023780345916748,38.14573669433594,1.2030997432727963,0.03154077072494872,0.06656569635556038,0.047474157486518426,104.5994644165039,-0.031300944570860724,-0.177134126033915,-0.1034360447893439,0.031300944570860724,0.177134126033915,0.1034360447893439,0.04960979463477316,0.04714060315893751,0.19076558249868533,0.011895540608821281,0.0872045002546173,0.06291213394994129,-0.04960979463477316,0.04714060315893751,0.19076558249868533,-0.011895540608821281,0.0872045002546173,0.06291213394994129,14.958512877942447,0.0,0.2735,0.581,5.7,0.1359,nan,nan,1.6204,0.2655,nan,nan,4.0,0.0,5.0,0.0,4.0,0.0,1.0,4.0,3.0,1.0,10.0,0.0,0.0,0.436,0.697,0.697,2.1420556643023723,0.23031615807302452,2.7373243443122726,0.29432009489216027,3.712630710587269,0.3991860976614098,5.572078897458751,0.5991159919555283,0.9093,161.33053693735974,0.02084097208981711,99.0,-0.032225608825683594,1.195225477218628,0.3488,0.3324,0.0164,0.3488,-0.906,2,0.0,0.2735
20260918_181324816_iOS.heic,,,D:\tesis-tabaco\HABANO PARA PRUEBA DE SISTEMA\TABACO DE PRUEBA HABANO DESORDENADO\20260918_181324816_iOS.heic,9.071929401013909,0.3324,0.0,0.5283,1.5655,0.7072,2.2727,0.0,0.1489,0.0323,0.0147,0.047,0.0,1.9975,-0.37446011786983263,-0.089,-0.7116,0.425610211852827,0.0,0.0,0.2608,1.0,1.0,0.017600000000000005,69.27731323242188,96.64949035644531,0.48324891924858093,5.487005710601807,-0.027928084135055542,0.13979690163812913,0.0,0.027018835602335714,43.28479766845703,0.00455,0.0,0.0,0.0172,30.380348205566406,155.17291259765625,9.057766914367676,4.581913948059082,37.74763107299805,1.3197007128335778,0.04277001466841658,0.06653542293934481,0.08241977405491649,103.9713134765625,-0.024740333935916653,-0.33515762002786026,0.26958498153288024,0.024740333935916653,0.33515762002786026,0.26958498153288024,0.023077510812197312,0.3818831779056444,0.08105974331436912,0.10771880373852576,0.008957245001819386,0.02301900733574119,0.023077510812197312,-0.3818831779056444,0.08105974331436912,-0.10771880373852576,0.008957245001819386,-0.02301900733574119,17.762593464570738,0.9744,0.1642,0.612,4.528,0.2831,nan,nan,1.5655,0.2939,nan,nan,1.0,0.0,7.0,0.0,2.0,0.0,6.0,2.0,1.0,1.0,16.0,0.0,0.0,0.599,0.51,0.599,1.8438564633450858,0.20324854634990988,2.2684971970028993,0.25005675162654645,3.5588908631627154,0.392297019282906,5.015223122224575,0.5528287203892985,0.9039,206.64965065038788,0.026889587650170067,148.0,-0.018591880798339844,1.4414408206939697,0.5283,0.0323,0.0147,0.047,-0.3745,1,0.9744,0.1642
20260918_181357550_iOS.heic,,,D:\tesis-tabaco\HABANO PARA PRUEBA DE SISTEMA\TABACO DE PRUEBA HABANO DESORDENADO\20260918_181357550_iOS.heic,10.446066267606689,0.3086,0.0,1.587,0.7989,0.2152,1.014,0.0,0.7247,0.0,0.5537,0.5537,0.0,2.2393,0.9999981939711143,-0.247,-0.4341,0.4921218525369643,0.0,0.0,0.2937,0.0287,0.6,0.5537,71.77963256835938,87.4609375,0.4418179988861084,4.429318428039551,-0.5252101421356201,0.1341355042179999,0.0,0.022511535414109714,38.106773376464844,0.01214,0.0,0.0,0.01713,29.589187622070312,156.8492889404297,9.359697341918945,4.798709869384766,38.804019927978516,1.3047639494677845,0.0366279463942688,0.07504689371511221,0.052340165879454906,105.08323669433594,-0.017658921728884013,-0.2801088307960624,0.08260284764216151,0.017658921728884013,0.2801088307960624,0.08260284764216151,0.029801787230263974,0.03892673255678074,0.01646040809628729,0.05064134340327614,0.04364189640157748,0.021128144789030145,0.029801787230263974,0.03892673255678074,-0.01646040809628729,-0.05064134340327614,-0.04364189640157748,0.021128144789030145,17.33504430776052,0.9642,0.3805,0.828,6.277,0.4162,nan,nan,0.7989,0.5379,nan,nan,5.0,0.0,10.0,0.0,2.0,0.0,5.0,2.0,0.0,2.0,20.0,0.0,0.0,0.599,0.352,0.599,2.0364975574903372,0.19495353612732935,2.493889697077798,0.23873960141449266,3.6184471587582334,0.34639328011723025,5.5869165048366645,0.5348344880945016,0.9074,114.01054781455265,0.011235555599143817,93.0,-0.04249763488769531,1.1462606191635132,0.9671,0.0,0.0159,0.0159,0.9999,3,0.9642,0.3805
20260918_181430183_iOS.heic,,,D:\tesis-tabaco\HABANO PARA PRUEBA DE SISTEMA\TABACO DE PRUEBA HABANO DESORDENADO\20260918_181430183_iOS.heic,9.932940515076242,0.3612,0.0,1.6901,0.8827,0.3624,1.2451,0.0,0.6755,0.0,0.6534,0.6534,0.0,0.71,0.9999984695462664,-0.196,-0.6662,0.48962510078950067,0.0,0.0,0.2663,0.0,0.3333,0.6534,67.36627960205078,91.97825622558594,0.6053228378295898,5.987478733062744,-0.08664030581712723,0.13046196042161662,0.0,0.02065187925563298,39.73038101196289,0.01425,0.0,0.0,0.00599,30.63728141784668,157.843505859375,9.183496475219727,4.919294357299805,38.432334899902344,1.277192704299731,0.03530767682804125,0.0718654527493033,0.06316964149597225,108.11188507080078,-0.004951316327603893,-0.368535940805686,0.08516176210012147,0.004951316327603893,0.368535940805686,0.08516176210012147,0.05768903436094886,0.015059359232794663,0.14811225352415755,0.0665623429917548,0.21310956597560804,0.021982795940287677,0.05768903436094886,-0.015059359232794663,-0.14811225352415755,-0.0665623429917548,0.21310956597560804,0.021982795940287677,16.56757671852502,0.3533,0.0708,0.912,6.062,0.2384,nan,nan,0.8827,0.6534,nan,nan,6.0,0.0,10.0,0.0,2.0,0.0,4.0,1.0,0.0,1.0,8.0,0.0,0.0,0.642,0.446,0.642,2.0987760417345096,0.2112945344381135,2.480235184292968,0.2496979802233247,3.5771181808739176,0.36012680992547563,5.414672310032496,0.545122796397914,0.9054,136.00409100305737,0.012404933140388864,100.0,-0.043959617614746094,1.1840509176254272,0.6834,0.0,0.0,0.0,0.0,2,0.3533,0.0708
20260918_181449171_iOS.heic,,,D:\tesis-tabaco\HABANO PARA PRUEBA DE SISTEMA\TABACO DE PRUEBA HABANO DESORDENADO\20260918_181449171_iOS.heic,10.766483937821738,0.3556,0.0,1.1126,0.0,3.1384,3.1384,0.0,0.0159,0.0,0.7411,0.7411,0.0,2.3299,0.9999986506562533,1.964,-0.8674,0.48827622316634056,0.0,0.0,0.3086,0.835,0.75,0.7411,71.95374298095703,91.07088470458984,-0.8798910975456238,2.7966933250427246,0.04208537936210632,0.14462210803997602,0.0,0.10011571283930379,41.250362396240234,0.0081,0.0,0.0,0.01696,29.48619842529297,158.0807647705078,7.351907730102539,4.929057598114014,39.4555549621582,1.243858435201558,0.03928141257271726,0.06587734809461572,0.06911150406191538,98.62605285644531,0.08615864853801887,-0.5132012787157988,0.3367163320284071,0.08615864853801887,0.5132012787157988,0.3367163320284071,0.13449119078016786,0.2849326539474816,0.3162893665564473,0.002295012752151567,0.04659210123457899,0.11255965739221786,0.13449119078016786,-0.2849326539474816,-0.3162893665564473,-0.002295012752151567,-0.04659210123457899,0.11255965739221786,19.844987497452923,1.6742,0.1189,0.635,3.994,0.6285,nan,nan,3.1384,0.3165,nan,nan,4.0,0.0,7.0,0.0,1.0,0.0,3.0,4.0,0.0,4.0,18.0,0.0,0.0,0.0,1.964,1.964,2.1717074604296105,0.20170999863758565,2.6718004738412255,0.2481590544574556,3.6737256515316847,0.3412186998790014,5.104550848646862,0.4741149365128397,0.9071,146.2824937303323,0.0234964792729409,125.0,-0.04755115509033203,1.2880737781524658,0.9903,0.0,0.6188,0.6188,1.0,3,1.6742,0.1189
20260918_181504677_iOS.heic,,,D:\tesis-tabaco\HABANO PARA PRUEBA DE SISTEMA\TABACO DE PRUEBA HABANO DESORDENADO\20260918_181504677_iOS.heic,9.296082347631454,0.0209,0.0,0.483,0.0,1.0203,1.0203,0.0,0.0,0.462,0.0,0.462,0.0,1.1386,-0.9999978355025206,0.73,-1.0,0.4791037876142894,0.0,0.0,0.2467,1.0,1.0,0.462,72.21324157714844,82.90702056884766,0.5435007810592651,7.15773868560791,0.9633955955505371,0.13909463686607562,0.0,0.040058112036588184,37.77559280395508,0.0044,0.0,0.0,0.01036,28.571691513061523,159.75950622558594,8.386124610900879,5.575301170349121,41.7899284362793,1.2436721639308537,0.043591403500900544,0.06542235781998115,0.06460193440458412,102.57679748535156,-0.026351945844009746,-0.41950320414932246,0.1678108429734763,0.026351945844009746,0.41950320414932246,0.1678108429734763,0.1211173318678472,0.1660046044158808,0.06743947684953412,0.020376233753936504,0.10977517131596792,0.01943430969799236,-0.1211173318678472,0.1660046044158808,0.06743947684953412,-0.020376233753936504,0.10977517131596792,0.01943430969799236,15.845837123731796,0.2135,0.0,0.767,7.564,0.4609,nan,nan,1.0203,0.462,nan,nan,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,0.73,0.73,1.9785469810410246,0.21283664527188034,2.503942642633508,0.2693546107916618,3.265434025264368,0.35126991168450294,5.031637220847898,0.5412642694726029,0.9099,139.82823205599016,0.01697661924772411,95.0,-0.032326698303222656,1.1966497898101807,0.483,0.462,0.0,0.462,-1.0,1,0.2135,0.0
20260918_181555368_iOS.heic,,,D:\tesis-tabaco\HABANO PARA PRUEBA DE SISTEMA\TABACO DE PRUEBA HABANO DESORDENADO\20260918_181555368_iOS.heic,9.501313042349931,0.0,0.0,0.2621,0.0,0.0,0.0,0.0,0.2621,0.0,0.0,0.0,0.0,0.8878,0.0,0.0,-1.0,0.4429782659625583,0.0,0.0,0.2743,0.0,0.0,0.0,74.94109344482422,89.6817626953125,0.571986734867096,5.414577484130859,0.4494421184062958,0.1414377754082144,0.0,0.024577975051066944,41.300865173339844,0.00215,0.0,0.0,0.00727,27.50509262084961,160.9270782470703,8.944499015808105,4.769136905670166,42.04799270629883,1.309286924006143,0.04187887359852371,0.06516447428325149,0.06356191990870297,93.4231948852539,0.05152116728391246,-0.3300020318170061,0.0912595528417689,0.05152116728391246,0.3300020318170061,0.0912595528417689,0.0732198202972796,0.12380492930884593,0.42350864088612866,0.01118443091391728,0.12396515086604637,0.07915171155276757,0.0732198202972796,0.12380492930884593,-0.42350864088612866,0.01118443091391728,-0.12396515086604637,0.07915171155276757,18.588883329246542,0.4173,0.0,0.396,18.474,0.2112,nan,nan,nan,0.1229,nan,nan,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.081166322274906,0.21903986459540725,2.5594349892401116,0.26937697745901173,3.6106939588378117,0.38002052376802753,5.284633930136518,0.5562003805770287,0.9688,194.29125046111352,0.015695582368331577,148.0,-0.03384590148925781,1.1970100402832031,0.0,0.0,0.0,0.0,0.0,0,0.4173,0.0
20260918_181637302_iOS.heic,,,D:\tesis-tabaco\HABANO PARA PRUEBA DE SISTEMA\TABACO DE PRUEBA HABANO DESORDENADO\20260918_181637302_iOS.heic,10.376681772674004,0.4507,0.0,0.9812,0.0,0.0,0.0,0.0,0.0,0.5305,0.0,0.5305,0.0,1.3124,-0.9999981149894156,0.0,-1.0,0.5047837025662153,0.0,0.0,0.2902,1.0,1.0,0.5305,69.42078399658203,85.46373748779297,0.6394117474555969,6.53668212890625,-4.02008581161499,0.13160548852415632,0.0,0.0280622824527629,39.96445846557617,0.00759,0.0,0.0,0.01016,31.87253189086914,160.86627197265625,8.073984146118164,4.89903450012207,38.295799255371094,1.3021219054357067,0.03163173900391973,0.06911740373259084,0.07741902354693125,107.141357421875,-0.0613152780847665,-0.06460461176659833,0.054144336880792523,0.0613152780847665,0.06460461176659833,0.054144336880792523,0.03029765990806955,0.009194453582920804,0.06799292745686109,0.0334566287761127,0.1930253004046558,0.03624548211537052,-0.03029765990806955,-0.009194453582920804,-0.06799292745686109,0.0334566287761127,-0.1930253004046558,0.03624548211537052,17.13057447497002,1.0854,0.0,0.822,14.583,0.3839,nan,nan,nan,0.5305,nan,nan,3.0,0.0,5.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,2.154708259171102,0.20764906415896067,2.753817594269427,0.26538518329832006,3.5920494627661825,0.34616552202896883,5.410421738173904,0.5214019140898905,0.9488,156.5574134249831,0.015485623838146754,127.0,-0.022106647491455078,1.2333005666732788,0.9812,0.5305,0.0,0.5305,-1.0,3,1.0854,0.0
20260918_181714456_iOS.heic,,,D:\tesis-tabaco\HABANO PARA PRUEBA DE SISTEMA\TABACO DE PRUEBA HABANO DESORDENADO\20260918_181714456_iOS.heic,9.594849586486816,0.184,0.0,1.1805,2.4148,0.2135,2.6283,0.0,0.0,0.6477,0.3488,0.9965,0.0,1.7354,-0.29994952338231473,-0.744,-0.7444,0.44959199653335197,0.0,0.0,0.2701,0.9545,0.8571,0.29890000000000005,71.84886169433594,94.56879425048828,0.50562584400177,4.393534183502197,-0.19229300320148468,0.14134930704095736,0.0,0.020761262980999267,42.72529220581055,0.00982,0.0,0.0,0.01443,32.255950927734375,156.28482055664062,8.811864852905273,5.016045570373535,40.43486404418945,1.302506837386708,0.031114708659872207,0.073267351018556,0.044997976378821886,103.55982208251953,-0.048243658302493955,0.025874604882100888,0.06435208818745539,0.048243658302493955,0.025874604882100888,0.06435208818745539,0.012194322759596558,0.3172497316864729,0.04828844477950535,0.022310703310874064,0.04828421262027754,0.0050877144719716745,-0.012194322759596558,0.3172497316864729,-0.04828844477950535,0.022310703310874064,0.04828421262027754,-0.0050877144719716745,18.49573918665544,0.4597,0.0674,0.751,13.605,0.3765,nan,nan,2.4148,0.4433,nan,nan,7.0,0.0,8.0,0.0,2.0,0.0,1.0,6.0,4.0,2.0,16.0,0.0,0.0,1.039,0.295,1.039,2.100554405189142,0.21892520422076428,2.481954910406252,0.25867574973783697,3.0806258269926396,0.321070778569716,4.67928525514719,0.4876871922763017,0.9217,181.15990649464973,0.02201159960171659,135.0,-0.04536247253417969,1.319907307624817,1.1352,0.6024,0.3488,0.9512,-0.2666,6,0.4597,0.0674
20260918_181806638_iOS.heic,,,D:\tesis-tabaco\HABANO PARA PRUEBA DE SISTEMA\TABACO DE PRUEBA HABANO DESORDENADO\20260918_181806638_iOS.heic,7.977980994596714,0.1319,0.0,0.6511,2.3095,1.0809,3.3904,0.0,0.0781,0.4411,0.0,0.4411,0.0,0.5917,-0.999997732945516,-0.59,-1.0,0.39938005739647153,0.0,0.0,0.2,0.7919,0.5,0.4411,68.95037841796875,103.51254272460938,0.7760578989982605,7.743462085723877,2.400064468383789,0.13472962001508873,0.04670550224441014,0.002862019802818477,43.483917236328125,0.00731,0.0,0.0,0.00664,31.852886199951172,157.64768981933594,9.66378402709961,5.629523754119873,42.667388916015625,1.2572307692307692,0.031216783216783218,0.07438161838161839,0.04135064935064935,108.73721313476562,-0.05929514012323921,0.20962383067967436,-0.02694383272458749,0.05929514012323921,0.20962383067967436,0.02694383272458749,0.03933413428470528,0.705073968104434,0.07214924558876501,0.040259282962386726,0.05568039285175084,0.05809747404169862,0.03933413428470528,0.705073968104434,-0.07214924558876501,-0.040259282962386726,-0.05568039285175084,0.05809747404169862,15.647797955929281,0.4841,0.0,0.667,11.423,0.4399,nan,nan,2.3095,0.3493,nan,nan,2.0,0.0,4.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,3.0,0.0,0.0,1.36,0.77,1.36,2.0498058739595297,0.25693291013701486,2.4550158628603307,0.30772395478543396,3.2891917701174576,0.4122837309771914,4.362286704705983,0.5467908118182344,0.841,171.18005131639342,0.013002159502185837,91.0,-0.0257720947265625,1.2741189002990723,0.5594,0.3493,0.0,0.3493,-1.0,1,0.4841,0.0
20260918_182151053_iOS.heic,,,D:\tesis-tabaco\HABANO PARA PRUEBA DE SISTEMA\TABACO DE PRUEBA HABANO DESORDENADO\20260918_182151053_iOS.heic,8.889541490775784,0.3171,0.0,1.0101,0.8459,1.3096,2.1555,0.0,0.2837,0.1002,0.0,0.1002,0.3091,1.1811,-0.9999900200596801,0.307,-0.6659,0.4389014429267818,0.0,0.0,0.2586,1.0,0.75,0.1002,73.16765594482422,93.69414520263672,0.7273007035255432,6.487392425537109,0.08945687115192413,0.14274102375119546,0.0,0.023981820908857792,43.262176513671875,0.00877,0.0,0.0,0.01026,28.05057144165039,151.2572021484375,10.389753341674805,4.451545238494873,37.2345085144043,1.2828505828329213,0.03423828026441944,0.0817732250088308,0.04933895140535904,96.00736999511719,0.10323423254338733,-0.5754187003937966,0.3293505365019607,0.10323423254338733,0.5754187003937966,0.3293505365019607,0.019790793480029593,0.14597677891444621,0.0799020144211915,0.06055597343614593,0.10511473669532301,0.09238233210437152,-0.019790793480029593,-0.14597677891444621,0.0799020144211915,0.06055597343614593,0.10511473669532301,0.09238233210437152,18.903800671201786,0.6211,0.1246,0.627,13.96,0.449,nan,nan,1.3096,0.3091,nan,nan,4.0,0.0,9.0,0.0,2.0,0.0,5.0,1.0,1.0,0.0,7.0,0.0,0.0,0.339,0.646,0.646,2.1783550832329728,0.24504695607679416,2.6355916432491164,0.29648229281385696,3.4738278687000275,0.3907769452794206,5.17129938631523,0.5817284717868991,0.9421,100.78994116387184,0.0088261191533085,72.0,-0.034470558166503906,1.0365879535675049,0.9303,0.1002,0.0,0.1002,-1.0,3,0.6211,0.1246
20260918_182213840_iOS.heic,,,D:\tesis-tabaco\HABANO PARA PRUEBA DE SISTEMA\TABACO DE PRUEBA HABANO DESORDENADO\20260918_182213840_iOS.heic,10.554990121504156,0.3001,0.0,0.8391,0.9331,1.2377,2.1708,0.0,0.0,0.3397,0.1993,0.539,0.0,0.8566,-0.26048189149927364,-1.081,0.4412,0.5035157531463053,0.0,0.0,0.2829,0.6302,0.5,0.1404,70.21116638183594,84.27765655517578,0.5722213387489319,5.189998149871826,-1.2704355716705322,0.14272818927602537,0.0,0.02549245308443746,40.2662239074707,0.00666,0.0,0.0,0.0068,25.29254722595215,156.83770751953125,8.669724464416504,4.0228400230407715,36.46941375732422,1.3015417020156217,0.03940555246760086,0.06895240324137729,0.03430945206681684,87.1276626586914,0.10228724842263988,-0.5253182383665148,0.17003956732330097,0.10228724842263988,0.5253182383665148,0.17003956732330097,0.07345163367598775,0.029432086051727334,0.10233107288929956,0.06809457854599685,0.13139444563808014,0.12016487503205667,0.07345163367598775,-0.029432086051727334,-0.10233107288929956,-0.06809457854599685,0.13139444563808014,0.12016487503205667,16.77006537420047,0.1574,0.406,0.639,8.924,0.1829,nan,nan,1.2377,0.3205,nan,nan,2.0,0.0,7.0,0.0,3.0,0.0,5.0,3.0,2.0,1.0,10.0,0.0,0.0,1.841,0.76,1.841,1.9555863772587079,0.1852760026060568,2.549869296390836,0.24157950571605677,3.5968638971084506,0.3407737814723671,5.121397374970157,0.4852110059805839,0.8875,88.90057050974814,0.012665110262475713,69.0,-0.024736404418945312,1.0170788764953613,0.6398,0.3397,0.0,0.3397,-1.0,1,0.1574,0.406
20260918_182317161_iOS.heic,,,D:\tesis-tabaco\HABANO PARA PRUEBA DE SISTEMA\TABACO DE PRUEBA HABANO DESORDENADO\20260918_182317161_iOS.heic,10.98611073523033,0.6075,0.0,0.6987,2.2546,1.8095,4.0641,0.0,0.0,0.0674,0.0238,0.0912,0.0,1.2286,-0.4780649334985362,-0.469,-1.0,0.49805265937318854,0.0,0.0,0.2863,1.0,0.5,0.0436,71.69036102294922,88.80250549316406,0.2660529911518097,4.86431360244751,-0.6185787320137024,0.1363729266567094,0.0,0.03341561198019024,39.15555191040039,0.00548,0.0,0.0,0.00964,27.49744415283203,155.5380859375,9.396658897399902,4.264771461486816,36.5494499206543,1.301153437196616,0.033516712126115296,0.07577088437890066,0.02954671536221164,96.00116729736328,0.05738922036393798,-0.4765446451238782,0.10915493666391096,0.05738922036393798,0.4765446451238782,0.10915493666391096,0.05755859856053859,0.07527923582107708,0.004757299927122241,0.007362346694960895,0.2685537633268535,0.05517464260109051,0.05755859856053859,-0.07527923582107708,-0.004757299927122241,0.007362346694960895,0.2685537633268535,0.05517464260109051,16.91123365872612,0.1761,0.0,0.716,7.091,0.4229,nan,nan,1.8095,0.4026,nan,nan,2.0,0.0,5.0,0.0,3.0,0.0,3.0,3.0,2.0,1.0,8.0,0.0,0.0,1.261,0.792,1.261,1.9155904458063406,0.17436474945254402,2.6592419165663603,0.24205489828522175,3.9257660093830853,0.35733901687281505,5.244891246644462,0.4774111032601475,0.8435,87.24624303768658,0.010360807470301506,69.0,-0.017421722412109375,1.010440707206726,0.4937,0.0674,0.0238,0.0912,-0.4781,1,0.1761,0.0
20260918_182352146_iOS.heic,,,D:\tesis-tabaco\HABANO PARA PRUEBA DE SISTEMA\TABACO DE PRUEBA HABANO DESORDENADO\20260918_182352146_iOS.heic,9.141739425135823,0.0679,0.0,0.1897,4.0047,1.0152,5.0199,0.0,0.0,0.1217,0.0,0.1217,0.0,1.0775,-0.999991783140648,-1.843,0.694,0.4524624476503642,0.0,0.0,0.2194,1.0,0.0,0.1217,70.61880493164062,95.45238494873047,0.8063541054725647,6.611465930938721,0.30033066868782043,0.13999014346730917,0.0,0.021474464279195415,42.38970184326172,0.00194,0.0,0.0,0.01103,25.28236198425293,152.29403686523438,9.564616203308105,3.9721672534942627,36.679386138916016,1.225143603689319,0.03730500784583816,0.07212490858355995,0.04980864675267504,92.78404235839844,0.03306743765134424,-0.23651206892610538,0.06612151620868958,0.03306743765134424,0.23651206892610538,0.06612151620868958,0.03792153285970094,0.16784153298852128,0.13840956243427222,0.021044883994098384,0.1536873619356241,0.0548889182147057,-0.03792153285970094,0.16784153298852128,-0.13840956243427222,0.021044883994098384,-0.1536873619356241,0.0548889182147057,15.49005211150696,0.0623,0.3448,0.364,16.506,0.4773,nan,nan,2.968,0.1042,nan,nan,0.0,0.0,4.0,0.0,3.0,0.0,4.0,2.0,2.0,0.0,6.0,0.0,0.0,2.216,0.373,2.216,1.8595055534345348,0.20340828664637936,2.0485632343263163,0.22408899871874,2.7627442671758375,0.3022120997651156,5.931764706242376,0.6488660888684481,0.8716,83.10690940668451,0.006546789189995963,49.0,-0.023308277130126953,0.9369279146194458,0.1897,0.1217,0.0,0.1217,-1.0,0,0.0623,0.3448
